"corpus","utterance"
"tardif","do you want the chicken to ride to motorcycle"
"tardif","alright"
"tardif","here"
"tardif","right"
"tardif","rrrr rrrr vroom vroom vroom pow pow"
"tardif","xxx"
"tardif","not"
"tardif","vroom vroom vroom"
"tardif","should we make an obstacle course to go motorcycle riding"
"tardif","with some blocks"
"tardif","rrrr rrr"
"tardif","no you don't like that"
"tardif","you wanna do it"
"tardif","okay you hold the bunny on"
"tardif","put the bunny on the motorcycle"
"tardif","what's up"
"tardif","bunny get on the motorcycle"
"tardif","gonna"
"tardif","vroom vroom"
"tardif","hop hop hop goes the bunny"
"tardif","we need a drink"
"tardif","vroom vroom vroom"
"tardif","she'll be back in a few minutes"
"tardif","rrrr vroom"
"tardif","no you don't like that"
"tardif","would she hop up your arm"
"tardif","bu bu bu bu bu"
"tardif","give ya a kiss"
"tardif","bu bu bu bu bu bu bu bu bu"
"tardif","up and down your head"
"tardif","hop hop hop hop hop"
"tardif","and hop down the other side and give you a kiss"
"tardif","pu pu pu pu pu pu pu"
"tardif","next to your nose"
"tardif","tickle tickle tickle"
"tardif","wanna build a tower with blocks"
"tardif","okay here's some blocks"
"tardif","oh block"
"tardif","a purple one"
"tardif","got a purple block"
"tardif","you wanna let bunny sit down"
"tardif","that's a nice bunny huh"
"tardif","xxx"
"tardif","oh all fell down"
"tardif","whoa big tower"
"tardif","whoops bunny fell down"
"tardif","save"
"tardif","I want ya to slide up dear"
"tardif","let's pull the chair up a little bit"
"tardif","so you can reach the table"
"tardif","how's that"
"tardif","there ya go"
"tardif","oh"
"tardif","oh"
"tardif","where are the xxx"
"tardif","there's one block"
"tardif","it's xxx"
"tardif","she'll be back"
"tardif","vroom"
"tardif","you can make it"
"tardif","xxx sandwich"
"tardif","like a lot of sandwich"
"tardif","that was good"
"tardif","wan a bite"
"tardif","uh uh"
"tardif","too bad"
"tardif","this is a big sandwich"
"tardif","uh oh a little rocket came out"
"tardif","bite bite"
"tardif","bite"
"tardif","don't bite too hard"
"tardif","not that hard"
"tardif","um um um um"
"tardif","who's the guy on the bike"
"tardif","push the bike"
"tardif","we're just pretending"
"tardif","we're not gonna let him knock bunny's head off"
"tardif","Sarah"
"tardif","Sarah"
"tardif","yeah"
"tardif","look at the bunny's tail"
"tardif","ouch"
"tardif","his tail"
"tardif","hop hop hop that's what bunny's do they hop hop hop"
"tardif","polka dots"
"tardif","xxx xxx"
"tardif","you could get in the box"
"tardif","you can fall over you get hurt"
"tardif","xxx around this thing yeah"
"tardif","ya gonna do it any way"
"tardif","I think not"
"tardif","I think not"
"tardif","I think point is it anyway"
"tardif","you could fall below"
"tardif","let's get out of the box"
"tardif","put the box under the table"
"tardif","so you don't get in it"
"tardif","do you wanna put the toys in the box"
"tardif","we could put all the toys in the box"
"tardif","we'll put the blocks in once"
"tardif","c on"
"tardif","are you a toy"
"tardif","I"
"tardif","let's"
"tardif","no Sarahs in the box"
"tardif","no Sarahs"
"tardif","hey"
"tardif","see"
"tardif","xxx"
"tardif","where's purple"
"tardif","that's purple"
"tardif","that's purple"
"tardif","red"
"tardif","orange"
"tardif","blue"
"tardif","purple"
"tardif","can you hand me the purple blocks"
"tardif","that's a purple block"
"tardif","now you come and stand up"
"tardif","the xxx goes to the girl"
"tardif","this little girl"
"tardif","she'll be back"
"tardif","hi"
"tardif","here"
"tardif","heh"
"tardif","what's that"
"tardif","is a pot"
"tardif","where's the ball"
"tardif","where's the ball"
"tardif","where's the ball"
"tardif","where's the ball"
"tardif","no that's a pot"
"tardif","there's the ball"
"tardif","oh"
"tardif","oh what's that"
"tardif","that's a butterfly"
"tardif","yeah"
"tardif","is that a boy"
"tardif","turtle"
"tardif","dinosaur"
"tardif","uh oh"
"tardif","xxx"
"tardif","yeah"
"tardif","ball"
"tardif","good"
"tardif","mama whaddya want"
"tardif","you want me to turn the pages"
"tardif","oh turtle"
"tardif","where's the kitty"
"tardif","right"
"tardif","and that's a girl"
"tardif","turtle"
"tardif","yeah"
"tardif","uh oh"
"tardif","uh oh"
"tardif","what time is it"
"tardif","look what he has on his wrist"
"tardif","yeah"
"tardif","does he have a watch"
"tardif","what are those"
"tardif","are those carrots"
"tardif","mhm and shoes"
"tardif","shoes"
"tardif","that's a saw"
"tardif","you don't know what that is"
"tardif","bear"
"tardif","party hat"
"tardif","saw"
"tardif","wheelbarrow"
"tardif","telephone"
"tardif","does that look like the kind of telephone you know"
"tardif","hello"
"tardif","that looks different than the kind you know about doesn't it"
"tardif","here's a bear"
"tardif","here's a mouse"
"tardif","violin"
"tardif","that plays music"
"tardif","yeah"
"tardif","there's a sandbox"
"tardif","do you have one of those at home"
"tardif","yeah"
"tardif","what's that"
"tardif","can you say what that is"
"tardif","that's an umbrella"
"tardif","but do you know what that is"
"tardif","hmm"
"tardif","you like to"
"tardif","what is it"
"tardif","is it an apple"
"tardif","there's a teapot"
"tardif","oh we missed a page"
"tardif","did we miss just"
"tardif","no we missed a couple pages"
"tardif","oh we missed lots_of pages"
"tardif","what's that"
"tardif","that's a bird"
"tardif","coat xxx coat"
"tardif","where's the tree"
"tardif","doll"
"tardif","teapot"
"tardif","doll"
"tardif","that's a neat book isn't it"
"tardif","huh"
"tardif","there's a chair"
"tardif","mushrooms"
"tardif","look at the red mushrooms"
"tardif","airplane"
"tardif","oh who's that"
"tardif","good gorilla"
"tardif","Molly"
"tardif","that's like good gorilla"
"tardif","isn't it"
"tardif","yeah"
"tardif","oh did a page come out"
"tardif","uh oh"
"tardif","we're losing some pages huh"
"tardif","well that's okay"
"tardif","we'll fix it later"
"tardif","motorcycle"
"tardif","pencil"
"tardif","what's that"
"tardif","can you tell me what this is"
"tardif","that's a sailboat"
"tardif","you tell Mommy what that is"
"tardif","can you say your words"
"tardif","no what's this"
"tardif","what's this"
"tardif","what sound does this make"
"tardif","hmm"
"tardif","what's on the xxx"
"tardif","flower"
"tardif","doll"
"tardif","w where's the lion"
"tardif","where's the lion"
"tardif","find the lion"
"tardif","did you miss the lion"
"tardif","oh we didn't we didn't see that one the first time around"
"tardif","that comb right"
"tardif","does that comb your hair"
"tardif","hey there's a car like ours huh"
"tardif","is that a red car"
"tardif","is that a red car"
"tardif","kite"
"tardif","there's a lot of red isn't there"
"tardif","hmm"
"tardif","tree"
"tardif","doggy"
"tardif","what's a doggy say"
"tardif","right"
"tardif","what's that"
"tardif","is that hammer"
"tardif","does that make noise"
"tardif","doggy"
"tardif","can you say doggy"
"tardif","hmm"
"tardif","uh oh"
"tardif","wanna try to fix that"
"tardif","oh look I think I fixed it"
"tardif","there"
"tardif","there"
"tardif","that wasn't too hard"
"tardif","oh you're more interested in that than the pictures aren't you"
"tardif","you know what don't pull all those out then the book will fall apart"
"tardif","okay"
"tardif","don't pull those out"
"tardif","there we go"
"tardif","yeah I fixed it"
"tardif","what does the lion say"
"tardif","roar"
"tardif","yep"
"tardif","what does the mou what does the mouse say"
"tardif","huh"
"tardif","bear"
"tardif","here's the bear"
"tardif","mama"
"tardif","are you done with the book"
"tardif","hmm"
"tardif","you are"
"tardif","do you wanna look at it one more time"
"tardif","hmm"
"tardif","do you wanna go through and see what colors there are"
"tardif","that red"
"tardif","no you don't wanna do the book anymore"
"tardif","you done with the book"
"tardif","yeah"
"tardif","what"
"tardif","what"
"tardif","yeah"
"tardif","that's a door"
"tardif","no we can't go out that door"
"tardif","we're gonna stay in here"
"tardif","yeah we're gonna stay in here for awhile"
"tardif","you wanna sit on my lap"
"tardif","hmm"
"tardif","no"
"tardif","no we're gonna stay in here for awhile"
"tardif","we can't go out there"
"tardif","hmm"
"tardif","d Molly do you wanna look at the book some more"
"tardif","do you wanna look at this book some more"
"tardif","no"
"tardif","hmm"
"tardif","do you wanna look at the pictures some more"
"tardif","do you wanna sit down look at them"
"tardif","Molly you're not supposed to take the book apart"
"tardif","no"
"tardif","wanna stick it back in there"
"tardif","oh good job"
"tardif","yeah"
"tardif","good job"
"tardif","uh oh"
"tardif","m"
"tardif","yay"
"tardif","did you get it back in"
"tardif","huh"
"tardif","you know what don let's just do this one that one's loose already"
"tardif","you don't wanna take the whole book apart"
"tardif","no"
"tardif","no no no"
"tardif","I'll give you that one"
"tardif","oh"
"tardif","can you get it back together"
"tardif","huh"
"tardif","did you get it back together"
"tardif","let me see"
"tardif","oh no"
"tardif","you gotta get in there"
"tardif","can you get back in there"
"tardif","yeah"
"tardif","good girl"
"tardif","good girl"
"tardif","uh oh did you do it again"
"tardif","okay do you wanna look at some more pictures"
"tardif","hey Molly is there a mouse in good gorilla"
"tardif","huh"
"tardif","is there a mouse with a banana"
"tardif","okay put it back in"
"tardif","good girl"
"tardif","no no no"
"tardif","don't do that one"
"tardif","that one's not"
"tardif","loose"
"tardif","xxx"
"tardif","zhoo"
"tardif","now see"
"tardif","now look"
"tardif","what do you think of that"
"tardif","huh"
"tardif","wind him up"
"tardif","wind him up"
"tardif","now you have_to put him down and he'll walk"
"tardif","here"
"tardif","watch"
"tardif","oh what does that do"
"tardif","hmm"
"tardif","okay"
"tardif","y know what you have_to do with this"
"tardif","you have_to push it down"
"tardif","oh push it down"
"tardif","whoa"
"tardif","can you turn that on"
"tardif","huh"
"tardif","you want that one"
"tardif","you might have_to get down xxx"
"tardif","okay you ready"
"tardif","are you ready"
"tardif","uh oh"
"tardif","we're knocking everything off"
"tardif","wee"
"tardif","it's gonna get you"
"tardif","you wanna chase this one"
"tardif","huh"
"tardif","go get it"
"tardif","do you wanna go get it"
"tardif","go get it"
"tardif","no"
"tardif","you done with that one"
"tardif","yeah I don't like that one either"
"tardif","oh what does that do Molly"
"tardif","hmm"
"tardif","what does that one do"
"tardif","oh"
"tardif","look at the pictures go around"
"tardif","is that green"
"tardif","green"
"tardif","look push the buttons"
"tardif","what's this one do"
"tardif","oh well you have_to"
"tardif","let's"
"tardif","is that like your tape cassette at home"
"tardif","hmm"
"tardif","here"
"tardif","here you want that part"
"tardif","what do you do with this"
"tardif","hello"
"tardif","hey Molly"
"tardif","Molly"
"tardif","it's Dad"
"tardif","wanna say hi"
"tardif","huh"
"tardif","no"
"tardif","you wanna do this one"
"tardif","whoops"
"tardif","do you wanna do this one"
"tardif","this one"
"tardif","no"
"tardif","no touch"
"tardif","do you wanna do this one"
"tardif","huh"
"tardif","you don't want me to turn it on"
"tardif","no but that's loud"
"tardif","do you want me to turn it on"
"tardif","it's not real"
"tardif","do you want me to turn it on or no"
"tardif","okay"
"tardif","do you wanna play with the phone"
"tardif","whaddaya do with the phone"
"tardif","can you pull the phone"
"tardif","hmm"
"tardif","wanna take the phone for a walk"
"tardif","hmm"
"tardif","now this one"
"tardif","he's funny isn't he"
"tardif","he walks sideways"
"tardif","can you walk sideways"
"tardif","huh"
"tardif","can you walk like he's walking"
"tardif","oh he's running out of steam"
"tardif","uh oh"
"tardif","should we"
"tardif","whoops"
"tardif","look at that"
"tardif","xxx"
"tardif","do you wanna push this to make the music"
"tardif","oh"
"tardif","look if you make it go around you can see the"
"tardif","animals"
"tardif","look what's that"
"tardif","where's the kitty"
"tardif","there's the kitty"
"tardif","yeah"
"tardif","who's on the phone"
"tardif","no"
"tardif","can you say hi"
"tardif","is that a radio"
"tardif","oh you make your noise with that"
"tardif","yeah that plays music"
"tardif","not really but some of them do"
"tardif","push it hard"
"tardif","push down hard"
"tardif","there you go"
"tardif","good"
"tardif","can you push down hard"
"tardif","then it'll stick"
"tardif","good"
"tardif","oh"
"tardif","oh"
"tardif","are you okay"
"tardif","you okay"
"tardif","oh yeah I know I saw that"
"tardif","did it go bop in the face"
"tardif","you're goofy"
"tardif","you're goofy"
"tardif","look the numbers"
"tardif","look at the numbers"
"tardif","you wanna play with that one down there"
"tardif","hmm"
"tardif","look at that one"
"tardif","do you wanna do that one"
"tardif","I don't think we did this one yet"
"tardif","you don't want that one"
"tardif","do you wanna turn on this"
"tardif","can we turn that one on"
"tardif","I know like that"
"tardif","that's a dinosaur too"
"tardif","should I push him"
"tardif","no"
"tardif","do you wanna do this one"
"tardif","we haven't played with this one yet"
"tardif","can I turn this one on"
"tardif","no"
"tardif","you don't wanna try this one at all"
"tardif","hmm"
"tardif","can we try it"
"tardif","I wanna listen to it"
"tardif","can I listen to it"
"tardif","let's see what he does"
"tardif","it's okay"
"tardif","look at that"
"tardif","here I'll race this one"
"tardif","look at that"
"tardif","oh"
"tardif","do you wanna make a garage for your cars"
"tardif","you wanna build a garage"
"tardif","uh oh"
"tardif","oh"
"tardif","uh"
"tardif","xxx xxx"
"tardif","do y"
"tardif","can I build a garage"
"tardif","uh oh"
"tardif","uh oh"
"tardif","did you knock down my"
"tardif","uh oh"
"tardif","I'm trying to build a"
"tardif","uh oh"
"tardif","you gonna go get the bunny"
"tardif","d the bunny fall"
"tardif","can you go get the bunny"
"tardif","oh Molly lookit"
"tardif","there's a ribbon"
"tardif","you love little ribbons"
"tardif","hmm"
"tardif","no"
"tardif","what's a duck say"
"tardif","quack quack quack"
"tardif","you want me to have the duck"
"tardif","oh"
"tardif","uh oh"
"tardif","here Molly do you wanna try to build"
"tardif","you wanna try to build"
"tardif","huh"
"tardif","look at all these different shapes"
"tardif","whoa"
"tardif","good"
"tardif","good girl"
"tardif","that's hard to get that to stay"
"tardif","here"
"tardif","good girl"
"tardif","now let's see do you think it'll stay"
"tardif","lookit Molly"
"tardif","it's prob not gonna stay too long"
"tardif","you wanna stack the blue"
"tardif","can you stack the blue blocks"
"tardif","you don't know what blue is do you"
"tardif","do you know what blue is"
"tardif","are those blue"
"tardif","are those blue"
"tardif","look"
"tardif","no"
"tardif","that was probably too hard"
"tardif","uh oh"
"tardif","I'll make something over here"
"tardif","I'm not very good with blocks"
"tardif","you're pretty good with blocks"
"tardif","uh oh"
"tardif","oh"
"tardif","good girl"
"tardif","oh"
"tardif","oh"
"tardif","oh"
"tardif","you wanna put in your pocket"
"tardif","Molly"
"tardif","Molly"
"tardif","did you"
"tardif","is that more fun than building"
"tardif","alright"
"tardif","you want me to build the blocks"
"tardif","huh"
"tardif","oh"
"tardif","you"
"tardif","lookit"
"tardif","you wanna play roll"
"tardif","the blocks back and forth"
"tardif","oh"
"tardif","you wanna roll the blocks back and forth"
"tardif","hmm"
"tardif","oh"
"tardif","here I'm gonna put in your pocket"
"tardif","where is the block"
"tardif","where is the block"
"tardif","can you fit two in there"
"tardif","oh"
"tardif","pow"
"tardif","I don't think you can fit three in there"
"tardif","hmm"
"tardif","t t t pow"
"tardif","oh you"
"tardif","you're gonna put down there"
"tardif","oh"
"tardif","hey Molly"
"tardif","catch the car"
"tardif","can you catch"
"tardif","yeah"
"tardif","uh oh"
"tardif","where's that block"
"tardif","oh whe"
"tardif","whe"
"tardif","uh oh"
"tardif","xxx go all the way down to your shoes"
"tardif","I think it's out of there now"
"tardif","now you just have these two"
"tardif","wanna build something"
"tardif","hmm"
"tardif","do you wanna build something to put your cars in"
"tardif","hmm"
"tardif","vroom"
"tardif","hey you"
"tardif","no"
"tardif","do you want that"
"tardif","you"
"tardif","you're not letting me build are you"
"tardif","don't you wanna"
"tardif","you don't wanna build anything"
"tardif","no"
"tardif","okay"
"tardif","then Mommy will build"
"tardif","I like to build"
"tardif","what"
"tardif","hmm"
"tardif","what"
"tardif","you wanna sit up here"
"tardif","here's the other xxx"
"tardif","okay"
"tardif","Molly"
"tardif","is it more fun to knock down"
"tardif","hmm"
"tardif","uh oh"
"tardif","good girl"
"tardif","you wanna move them over this way"
"tardif","mbm"
"tardif","hmm"
"tardif","you're just taking everything apart aren't ya"
"tardif","did he come off of there"
"tardif","oh I think he's"
"tardif","yeah he's supposed to come off of there"
"tardif","you wanna put him back on"
"tardif","oh"
"tardif","uh oh"
"tardif","vroom"
"tardif","can't I build"
"tardif","hmm"
"tardif","you won't let me build anything"
"tardif","you want to put it back on the motorcycle"
"tardif","see the handlebars"
"tardif","his hands go on there"
"tardif","yeah his hands go on there"
"tardif","where are his hands"
"tardif","these"
"tardif","right"
"tardif","right"
"tardif","he'll be riding upside down that way though"
"tardif","oh"
"tardif","what"
"tardif","do you want me to put him back on"
"tardif","there"
"tardif","is that a bunny"
"tardif","is that a bunny"
"tardif","he"
"tardif","here's a ribbon"
"tardif","yeah see there's a ribbon"
"tardif","is it like Odie"
"tardif","hmm"
"tardif","at nap time"
"tardif","uh oh"
"tardif","you wanna put it back on"
"tardif","hey look ball"
"tardif","ball"
"tardif","say stop lion"
"tardif","you stop lion"
"tardif","no no lion"
"tardif","no no lion"
"tardif","uh shoes"
"tardif","where your shoes"
"tardif","we can't go"
"tardif","we have_to stay"
"tardif","stay"
"tardif","look you wanna sit"
"tardif","sit"
"tardif","we gotta stay"
"tardif","big boy good listening Malik"
"tardif","what's this"
"tardif","it's a flower"
"tardif","we got flowers at home"
"tardif","can you get your footin"
"tardif","where are the flowers"
"tardif","where are the flowers"
"tardif","what are flowers"
"tardif","yes that's the flower"
"tardif","where's the bug"
"tardif","bug"
"tardif","bug"
"tardif","bug"
"tardif","turn page"
"tardif","well we can't go in that door"
"tardif","we can't go in"
"tardif","oh look"
"tardif","what's that"
"tardif","lion"
"tardif","what does a lion say"
"tardif","rawr"
"tardif","you stop lion"
"tardif","you stop"
"tardif","say byebye li"
"tardif","uh"
"tardif","what's that"
"tardif","that's a ball"
"tardif","you cook in there right"
"tardif","cook"
"tardif","cook"
"tardif","turn page"
"tardif","what is that"
"tardif","you don't know what that is"
"tardif","that's a butterfly"
"tardif","he flies"
"tardif","flies"
"tardif","ah dinosaur"
"tardif","dinosaur"
"tardif","look"
"tardif","what's that"
"tardif","kitty cat"
"tardif","kitty"
"tardif","what's that"
"tardif","turtle"
"tardif","remember we had to turtle the torte"
"tardif","oh look at this a baby"
"tardif","is that a baby or little boy"
"tardif","little boy"
"tardif","o look"
"tardif","o look at the bird"
"tardif","you don't wanna look at the bird"
"tardif","no bird"
"tardif","shoes"
"tardif","shoes"
"tardif","here are your shoes"
"tardif","uh oh what's this"
"tardif","that's a flower"
"tardif","oh comb"
"tardif","where's your comb"
"tardif","you comb your hair right"
"tardif","where's your comb"
"tardif","is your comb in there"
"tardif","is your comb in there"
"tardif","I don't think I put it in there"
"tardif","nope"
"tardif","no comb"
"tardif","no comb in there"
"tardif","oh Malik look"
"tardif","oh there's a little boy in the sandbox"
"tardif","you all done"
"tardif","are you all done"
"tardif","here sit on mommy's lap"
"tardif","wanna go look around then"
"tardif","wanna go look around"
"tardif","stand up here and look"
"tardif","give me that car"
"tardif","vroom"
"tardif","vroom"
"tardif","we're gonna go up here and sit up here"
"tardif","ah apple"
"tardif","I want a piece of apple"
"tardif","give me a bite"
"tardif","give me some"
"tardif","that's a apple"
"tardif","turn page"
"tardif","turn page"
"tardif","can you turn it"
"tardif","can you turn"
"tardif","oh Malik is a good boy"
"tardif","ah look doggy"
"tardif","what does a doggy say"
"tardif","rawr rawr rawr rawr rawr"
"tardif","look"
"tardif","what's that"
"tardif","that's a bird"
"tardif","bird"
"tardif","look there's a jacket"
"tardif","where's your coat"
"tardif","where's your coat"
"tardif","is your coat over there"
"tardif","did you leave your coat over there Malik"
"tardif","where's your coat"
"tardif","where is your coat"
"tardif","where's your coat"
"tardif","did you leave it over there"
"tardif","did you leave your coat over there"
"tardif","no"
"tardif","where's your coat"
"tardif","is it over there"
"tardif","what's that"
"tardif","that's a tree"
"tardif","ah pot"
"tardif","we cook"
"tardif","cook"
"tardif","ah what's this"
"tardif","that's a baby doll"
"tardif","ya gonna turn the page"
"tardif","it's hard to turn those pages"
"tardif","what's that"
"tardif","chair look"
"tardif","it's chair"
"tardif","that's chair"
"tardif","oh what's that"
"tardif","what's that"
"tardif","oh look Malik there's a hat"
"tardif","where's your hat"
"tardif","your hat goes on your head"
"tardif","where's your hat"
"tardif","that's a hat your right"
"tardif","what's this"
"tardif","gloves"
"tardif","where does your gloves go"
"tardif","on fingers"
"tardif","fingers"
"tardif","your gloves"
"tardif","where's your mittens"
"tardif","it's"
"tardif","your"
"tardif","you left your mittens over there"
"tardif","you left your mittens"
"tardif","ah remember that frog we saw"
"tardif","that's a frog"
"tardif","frog says what"
"tardif","grup ribbit"
"tardif","that's a frog"
"tardif","yes"
"tardif","byebye"
"tardif","we have_to stay here for a while"
"tardif","we can't go byebye yet"
"tardif","what's this"
"tardif","bug"
"tardif","bug"
"tardif","let's sit down here"
"tardif","oh there's"
"tardif","it's a cow"
"tardif","what does a cow say"
"tardif","moo moo"
"tardif","no"
"tardif","we don't need to go there"
"tardif","no"
"tardif","look boat"
"tardif","boat"
"tardif","ah there's a pencil"
"tardif","can you write with your pencil"
"tardif","can you write"
"tardif","does daddy use a pencil"
"tardif","daddy write doesn't he"
"tardif","look motorcycle"
"tardif","you got a motorcycle at home"
"tardif","you push the buttons"
"tardif","member"
"tardif","that's a motorcycle"
"tardif","you got one at home"
"tardif","member Granddaddy gave you one"
"tardif","and it said motorcyke"
"tardif","motorcyke"
"tardif","that's what yours says"
"tardif","ah gorilla"
"tardif","monkey"
"tardif","that's an airplane"
"tardif","what's this"
"tardif","chair"
"tardif","where's the chair in here"
"tardif","this is a chair you're right"
"tardif","chair"
"tardif","that's chair"
"tardif","chair"
"tardif","that's a chair"
"tardif","this is a chair"
"tardif","this is a chair you're right"
"tardif","this chair"
"tardif","you sit in chair"
"tardif","right"
"tardif","what's that"
"tardif","teapot"
"tardif","what you do with a teapot"
"tardif","cook"
"tardif","cook"
"tardif","ah look what is that"
"tardif","what is"
"tardif","your"
"tardif","we left it over there remember"
"tardif","what's that"
"tardif","dog"
"tardif","what does a dog say"
"tardif","that's a hammer"
"tardif","hammer"
"tardif","hammer"
"tardif","remember you fix things"
"tardif","beep beep beep beep beep beep"
"tardif","that's a hammer"
"tardif","a hammer"
"tardif","yeah"
"tardif","beep"
"tardif","you gotta fix daddy's"
"tardif","oops what's that"
"tardif","this is a kite"
"tardif","what's that"
"tardif","a fiddle"
"tardif","violin"
"tardif","what's that"
"tardif","butterfly"
"tardif","fly"
"tardif","you're right Malik good boy"
"tardif","fly"
"tardif","what's that"
"tardif","rawr"
"tardif","you're right"
"tardif","c'mere let me clean nose"
"tardif","oh nasty nose"
"tardif","nasty nose"
"tardif","good boy"
"tardif","hmm"
"tardif","where's your coat"
"tardif","where didya leave your coat"
"tardif","I know I know"
"tardif","we're almost done"
"tardif","ah what is this"
"tardif","that's a turtle"
"tardif","remember you had your turtle"
"tardif","ah that's a little boy"
"tardif","that's a car"
"tardif","vroo vroom"
"tardif","you drive like this"
"tardif","right"
"tardif","uh oh what's this"
"tardif","apple"
"tardif","you eat apple"
"tardif","give me a piece"
"tardif","that's apple"
"tardif","give me another bite"
"tardif","good apple"
"tardif","oh it's nasty to you"
"tardif","uh what's that"
"tardif","hammer"
"tardif","what do you do with a hammer"
"tardif","yes Malik"
"tardif","we gotta fix it"
"tardif","hey what's that"
"tardif","that's a hammer"
"tardif","yes"
"tardif","you fix"
"tardif","hey what's that"
"tardif","that's hammer"
"tardif","hammer"
"tardif","that's right"
"tardif","what's this"
"tardif","what is that"
"tardif","hammer"
"tardif","hammer"
"tardif","uh oh what's this"
"tardif","we can't go"
"tardif","we can't go"
"tardif","what is that"
"tardif","your coat is over there"
"tardif","you left coat over here"
"tardif","coat"
"tardif","what do you do with a coat"
"tardif","what do you do with your coat"
"tardif","you don't can I"
"tardif","can I say hello"
"tardif","oh there's too many toys"
"tardif","can I say hello on here"
"tardif","whoa"
"tardif","hello"
"tardif","pull it up"
"tardif","pull it up"
"tardif","it goes this way"
"tardif","oh"
"tardif","hello"
"tardif","Malik"
"tardif","hello"
"tardif","hello Malik"
"tardif","let's see yours"
"tardif","look at this one Malik"
"tardif","no"
"tardif","how does that one work"
"tardif","look at this one"
"tardif","xxx"
"tardif","look at this one Malik"
"tardif","wanna say hello"
"tardif","hello Malik"
"tardif","look at this one"
"tardif","hello"
"tardif","say what"
"tardif","look at this one"
"tardif","how does this work"
"tardif","look Malik"
"tardif","whoa"
"tardif","look it's moving"
"tardif","oh"
"tardif","go get it Pooh"
"tardif","hee hee"
"tardif","it's a toy it's moving"
"tardif","go get it"
"tardif","get it Pooh"
"tardif","get it Pooh"
"tardif","it's moving"
"tardif","can you make it stop"
"tardif","say stop"
"tardif","it's xxx"
"tardif","say stop"
"tardif","whoa look at it go"
"tardif","you want me to get it"
"tardif","whoa"
"tardif","oh"
"tardif","it's the nose"
"tardif","it's eyes are moving"
"tardif","I don't know what that is"
"tardif","that's neat"
"tardif","that a um a bumble ball"
"tardif","wanna put it down"
"tardif","say hello"
"tardif","hello"
"tardif","uh oh okay okay"
"tardif","let's put it down"
"tardif","say byebye"
"tardif","byebye"
"tardif","go away"
"tardif","say go"
"tardif","you go"
"tardif","you go"
"tardif","did you tell it stop"
"tardif","say you stop"
"tardif","he keeps going"
"tardif","it won't stop"
"tardif","it's okay"
"tardif","let's get some others"
"tardif","you want me to stop it"
"tardif","no uh don't hit"
"tardif","don't hit"
"tardif","see if I can turn it off"
"tardif","oh"
"tardif","no hit"
"tardif","ah whoa"
"tardif","how did that stop"
"tardif","I don't know why it's going that way"
"tardif","you wanna give it a hug"
"tardif","no"
"tardif","put it down"
"tardif","uh uh I touched it by mistake"
"tardif","look at this one"
"tardif","how does this go"
"tardif","look"
"tardif","I don't know how this one goes"
"tardif","this one isn't going"
"tardif","it it'll go if you push it"
"tardif","see"
"tardif","see this button"
"tardif","you can push it"
"tardif","and that one is over here"
"tardif","that's a funny frog"
"tardif","that's a funny frog"
"tardif","that's a funny frog"
"tardif","can I see the car phone"
"tardif","can I say hello"
"tardif","oh"
"tardif","you wanna make him go"
"tardif","look"
"tardif","turn"
"tardif","turn please"
"tardif","there you go"
"tardif","now put him down see if he waves"
"tardif","good boy"
"tardif","uh oh"
"tardif","turn please"
"tardif","uh oh turn"
"tardif","whoops"
"tardif","there he goes"
"tardif","say go"
"tardif","tell frog go"
"tardif","hey look at this"
"tardif","push this way"
"tardif","hey Malik this one is neat"
"tardif","look at this one"
"tardif","you like the frog"
"tardif","uh"
"tardif","you have_to turn"
"tardif","turn the other way"
"tardif","turn this way"
"tardif","whoo"
"tardif","look at that frog"
"tardif","oh look at this watch"
"tardif","uh oh turn"
"tardif","turn please"
"tardif","the other way"
"tardif","wha oh oh"
"tardif","you stopped"
"tardif","ya wanna turn"
"tardif","oh"
"tardif","that silly frog"
"tardif","there he goes"
"tardif","he's walking sideways"
"tardif","look"
"tardif","uh oh frog stopped"
"tardif","okay he turn"
"tardif","turn"
"tardif","oh Malik"
"tardif","it's a frog"
"tardif","croak croak croak"
"tardif","look at this one"
"tardif","you like that frog"
"tardif","the frog is walking sideways"
"tardif","he's a silly frog"
"tardif","hey silly frog"
"tardif","xxx that frog it's"
"tardif","say go"
"tardif","go frog"
"tardif","no hit"
"tardif","no hit"
"tardif","sit silly frog"
"tardif","turn"
"tardif","wow"
"tardif","uh oh he stopped"
"tardif","he stopped"
"tardif","mhm when he's walking"
"tardif","say go frog"
"tardif","no"
"tardif","no hit"
"tardif","gentle"
"tardif","gentle"
"tardif","hey look at this one"
"tardif","you like this little one"
"tardif","I like"
"tardif","look"
"tardif","how do you turn this one on"
"tardif","do you remember"
"tardif","mother laughs"
"tardif","frog fell"
"tardif","frog fell"
"tardif","how you turn that one on"
"tardif","you remember"
"tardif","this little button"
"tardif","push"
"tardif","push"
"tardif","uh oh"
"tardif","whoo"
"tardif","whoa"
"tardif","there he goes"
"tardif","aw no hit"
"tardif","no kick"
"tardif","want me to stop him"
"tardif","wanna catch"
"tardif","he's pouncing around"
"tardif","push in"
"tardif","I mean pull up"
"tardif","pull up and he'll stop"
"tardif","let's see if I can get in his xxx"
"tardif","he"
"tardif","now push in if you want him to go"
"tardif","whoo"
"tardif","okay wait"
"tardif","no hit"
"tardif","okay pull up"
"tardif","look"
"tardif","pull"
