"Corpus","Utterance"
"brent","more cheese"
"brent","say please"
"brent","more cheese please"
"brent","mhm"
"brent","mhm"
"brent","outside"
"brent","oh no"
"brent","if we're gonna throw it then we're done"
"brent","you gonna eat it"
"brent","we don't throw food"
"brent","what"
"brent","what"
"brent","mhm"
"brent","what's in there"
"brent","what's in there"
"brent","what's in there"
"brent","want any more cheese"
"brent","in your mouth"
"brent","thank"
"brent","that's a good boy"
"brent","when you put the food in your mouth"
"brent","mhm"
"brent","yeah that's a good boy"
"brent","mhm"
"brent","we being silly"
"brent","are you being silly"
"brent","you being silly"
"brent","are you a silly goose"
"brent","say"
"brent","what does a cow say"
"brent","what"
"brent","what does a cow say"
"brent","say moo"
"brent","say neigh"
"brent","want some cheese"
"brent","there's a piece of cheese and there's a piece of cheese"
"brent","mhm"
"brent","what"
"brent","are you pretty much done"
"brent","would you like some more juice"
"brent","what"
"brent","mhm"
"brent","juice"
"brent","mhm that's your cup isn't it"
"brent","is that your cup"
"brent","thank"
"brent","and your bowl"
"brent","cheese"
"brent","put the cheese in your mouth"
"brent","a boy"
"brent","a boy"
"brent","in your mouth"
"brent","a boy"
"brent","say that's a boy"
"brent","now that's the way"
"brent","I like it"
"brent","put it in your mouth"
"brent","no throwing it"
"brent","mouth"
"brent","okay then we don't get any more"
"brent","are you all done"
"brent","huh"
"brent","is your belly full"
"brent","is your belly full"
"brent","where's your belly"
"brent","where's your belly"
"brent","lemme see that belly"
"brent","where is that belly"
"brent","I'm gonna get the belly belly belly belly"
"brent","I'm gonna get the belly belly belly"
"brent","oh there's that belly"
"brent","here's that belly"
"brent","is that your belly"
"brent","mhm"
"brent","how big is Timmy"
"brent","so big"
"brent","so big"
"brent","how big is Timmy"
"brent","so big"
"brent","so big"
"brent","here"
"brent","wanna drink some juice"
"brent","and drink juice"
"brent","no"
"brent","okay"
"brent","no juice"
"brent","no juice"
"brent","no"
"brent","no"
"brent","what's a matter"
"brent","why don't you drink some juice and get rid of some of that"
"brent","drink some juice"
"brent","no"
"brent","are you ready to get down"
"brent","let Mommy wash your tray off"
"brent","okay"
"brent","let Mommy wash your tray"
"brent","I need to wash it"
"brent","say wash it"
"brent","mhm"
"brent","I need to get the washcloth"
"brent","a wash wash wash"
"brent","I'm gonna wash wash wash"
"brent","that tray"
"brent","I'm gonna wash wash wash that tray"
"brent","a wash wash wash that tray"
"brent","gonna get down"
"brent","wanna get down"
"brent","would you like some juice before you get down"
"brent","hmm"
"brent","lemme unbuckle you"
"brent","we unbuckle Timmy"
"brent","there he is"
"brent","all unbuckled"
"brent","all unbuckled"
"brent","would you like to walk down with Mommy and get the mail"
"brent","huh"
"brent","would you like to walk down with Mommy and get the mail"
"brent","come on"
"brent","gonna go get the mail"
"brent","come on"
"brent","let's go get the mail"
"brent","hold Mommy's hand"
"brent","are you gonna come"
"brent","Timothy"
"brent","would you like to come with Mommy and get the mail"
"brent","are you playing with the seat"
"brent","is that yuckies"
"brent","yuckies"
"brent","yuckies"
"brent","give to Mommy"
"brent","all the yuckies"
"brent","yuckies"
"brent","come on"
"brent","you wanna go down and get the mail"
"brent","huh Tim"
"brent","wanna take a walk outside"
"brent","the mail"
"brent","Mommy has her keys"
"brent","come on"
"brent","come on"
"brent","let's go for"
"brent","let's go get the mail"
"brent","where's the mail"
"brent","gonna go outside and get it"
"brent","we gotta go outside"
"brent","you gonna come with Mommy"
"brent","o it's hot out"
"brent","there"
"brent","let's go down and get the mail"
"brent","I need"
"brent","hot out isn't it"
"brent","say it's really hot"
"brent","say it's hot out"
"brent","we go inside"
"brent","mhm"
"brent","oh it's nice and cool in here"
"brent","does that feel better"
"brent","huh"
"brent","is that better"
"brent","huh"
"brent","wanna play with the barn"
"brent","I better put back"
"brent","okay"
"brent","Mommy better put her keys back over here okay"
"brent","Mommy go put back in the bowl"
"brent","hi"
"brent","yeah"
"brent","is that the saw"
"brent","say saw"
"brent","say"
"brent","that's right"
"brent","this is what you do"
"brent","say"
"brent","where you going"
"brent","peekaboo"
"brent","peekaboo"
"brent","is that your choo choo"
"brent","choo choo"
"brent","choo choo"
"brent","uhoh"
"brent","is that your airplane"
"brent","what does an airplane do"
"brent","go"
"brent","through the sky"
"brent","it fly like a birdie"
"brent","uhhuh"
"brent","does your saw taste good"
"brent","gon get your arm"
"brent","gonna get your arm"
"brent","gonna fix it"
"brent","fix it all up"
"brent","fix it all up"
"brent","what's that"
"brent","where's your bus"
"brent","get your bus"
"brent","Mommy wants to see your bus"
"brent","can you show Mommy your bus"
"brent","hmm"
"brent","is that your phone"
"brent","whoa"
"brent","say hello"
"brent","who's on the phone"
"brent","who's on the phone"
"brent","who is it"
"brent","it Daddy"
"brent","is Daddy on the phone"
"brent","is Daddy on the phone"
"brent","say Daddy"
"brent","I love you"
"brent","what's out there"
"brent","hmm"
"brent","say Daddy"
"brent","hi Daddy"
"brent","uhhuh"
"brent","can I talk on the phone"
"brent","come bring your phone to Mommy"
"brent","that's your bus"
"brent","lemme see"
"brent","who on the phone"
"brent","hi"
"brent","think it's Daddy"
"brent","or is it Nana"
"brent","who is it"
"brent","or Poppy"
"brent","or Pop"
"brent","who's on that phone"
"brent","you wanna come in here and get the phone"
"brent","www"
"brent","www"
"brent","www"
"brent","www"
"brent","say hi Daddy"
"brent","www"
"brent","www"
"brent","www"
"brent","byebye"
"brent","oh where's your barn"
"brent","what's in your barn"
"brent","what's in there"
"brent","huh"
"brent","are you gonna work on your barn"
"brent","say work on it"
"brent","are you making it new"
"brent","I'm gonna make a fence"
"brent","Mommy gonna put together the fence"
"brent","here's the fence"
"brent","and we can put all the animals in the fence"
"brent","you want me to move this out"
"brent","and give you some room back there"
"brent","I'm gonna put the pig in"
"brent","what does a pig say"
"brent","oink oink"
"brent","oink oink"
"brent","here's a piggy"
"brent","he's going in the fence"
"brent","and I'm gonna put the cow"
"brent","what does a cow say"
"brent","moo"
"brent","moo"
"brent","I'm gonna put him in here too"
"brent","what does a little cow say"
"brent","calf"
"brent","put him in"
"brent","oh"
"brent","where's a fence"
"brent","huh"
"brent","can you build the fence"
"brent","can you build the fence"
"brent","uhoh"
"brent","d you take it apart"
"brent","are you trying to put it back together"
"brent","that's a piggy"
"brent","oink oink oink"
"brent","hello"
"brent","hello"
"brent","who is it"
"brent","Gram"
"brent","or Nana"
"brent","or Pop"
"brent","or Poppy"
"brent","are you waiting for somebody to come"
"brent","who's gonna come"
"brent","I don't think anybody gonna come to the door"
"brent","you gonna get Mommy"
"brent","you gonna get her"
"brent","I gotcha"
"brent","what am I gonna do with my Pumpkin_pie"
"brent","xxx your diaper"
"brent","I think we're gonna need to go get a change"
"brent","I think we're gonna get"
"brent","need to get you changed and get you dressed"
"brent","huh"
"brent","yeah"
"brent","where are all the animals"
"brent","shall we put them back"
"brent","the piggy on your foot"
"brent","the piggy on your foot"
"brent","are you playing ring_around_the_rosy"
"brent","are you doing ring_around_the_rosy"
"brent","wanna get the pig"
"brent","you wanna put the piggy in the farmer's tractor"
"brent","Farmer Joe"
"brent","he's gonna drive him around"
"brent","watch your cars"
"brent","oops"
"brent","whoa"
"brent","pick up"
"brent","gimme your choo choo"
"brent","where's your choo choo"
"brent","that's a truck"
"brent","look"
"brent","up and down"
"brent","that goes up and down"
"brent","you want me to do it up"
"brent","here"
"brent","down"
"brent","up"
"brent","down"
"brent","mhm"
"brent","hi"
"brent","hi"
"brent","who's on the phone"
"brent","who is it"
"brent","who is it"
"brent","say who's there"
"brent","xxx at the trees"
"brent","here's Farmer Joe"
"brent","Farmer Joe"
"brent","that's a piggy"
"brent","oink oink oink"
"brent","a piggy goes"
"brent","is that the hay"
"brent","and the pumpkins"
"brent","the pumpkins"
"brent","the pumpkin pumpkin pumpkins"
"brent","pumpkins"
"brent","pumpkin pumpkin pumpkins"
"brent","where is Timmy going"
"brent","uhoh spaghettio"
"brent","would you like me to check your pants"
"brent","I think we need to go upstairs and get you changed"
"brent","lemme check"
"brent","lemme check"
"brent","lemme check"
"brent","yep"
"brent","we need to go get a didey change"
"brent","and we'll get you washed up"
"brent","and we'll get you dressed"
"brent","come on"
"brent","what do you wanna take upstairs"
"brent","you wanna take something upstairs"
"brent","you wanna take the pumpkins or the pig"
"brent","or the hay"
"brent","wanna take a fence up"
"brent","come on"
"brent","take something up"
"brent","you wanna take your phone"
"brent","you gonna take your phone upstairs and get changed"
"brent","okay"
"brent","go upstairs and get changed"
"brent","uhoh"
"brent","I see you"
"brent","yeah"
"brent","we have_to go get changed Tim"
"brent","you wanna get your diaper changed"
"brent","and we're gonna get you um"
"brent","washed up"
"brent","get your clothes on"
"brent","yeah"
"brent","you haven't gotten dressed yet"
"brent","no"
"brent","lemme get you some water"
"brent","let Mommy get some water"
"brent","Mommy gonna get some water"
"brent","is that water"
"brent","come on stinky"
"brent","come on"
"brent","come in here and see Mom"
"brent","come in here and see Mom"
"brent","Mama wants to see you"
"brent","Mama wants to see you"
"brent","Mama wants to see you"
"brent","not the rug"
"brent","up up in the sky"
"brent","what's Mommy wearing"
"brent","hmm"
"brent","does she have a bag"
"brent","where is that bag Mom wearing"
"brent","huh"
"brent","is it right here"
"brent","it right there"
"brent","did I wash your piggies"
"brent","honey"
"brent","where's a bear"
"brent","bear"
"brent","where's a bear's balloon"
"brent","where's that bear's balloon"
"brent","look"
"brent","look at the balloon"
"brent","and where's a sunshine"
"brent","here hold"
"brent","hold the end in your other hand"
"brent","where's a sunshine"
"brent","here's a sunshine"
"brent","oh boyser"
"brent","say oh boy Mom"
"brent","where's a bear who's sleeping"
"brent","look at the bear sleeping"
"brent","he's going ni"
"brent","where's a bear on the horsie"
"brent","where's a bear on the horsie"
"brent","bear on the horsie"
"brent","what a bear say"
"brent","what does a horsie say"
"brent","it say giddyup horsie"
"brent","is that what the bear says to the horsie"
"brent","say giddyup horsie"
"brent","giddyup horsie"
"brent","Mommy has to wash your faces"
"brent","all clean"
"brent","all clean"
"brent","all clean"
"brent","let's take your p off"
"brent","that's a bag that Mommy wearing isn't it"
"brent","has a zipper"
"brent","does it have a zipper"
"brent","say zipper"
"brent","you wanna do the zipper"
"brent","say pull it"
"brent","say pull it"
"brent","zip"
"brent","zip"
"brent","lift up your arms so I can get your shirt up okay"
"brent","where is the Timmer"
"brent","where is he"
"brent","where is he"
"brent","there he is"
"brent","I see him"
"brent","where's his belly"
"brent","where is Timmy's belly"
"brent","it's right here that belly"
"brent","the big belly"
"brent","such a belly"
"brent","uhoh"
"brent","uhoh"
"brent","you got the big bellies"
"brent","huh"
"brent","you got goose bumps don't you"
"brent","you gotta put your shirt on"
"brent","let's put your shirt"
"brent","can you help me get your shirt on"
"brent","we gotta put your shirt on"
"brent","where's Timmy"
"brent","there you go"
"brent","you helped Mommy"
"brent","you were a big help"
"brent","here"
"brent","put your arm in"
"brent","here"
"brent","that Mommy's bag"
"brent","you doing a zipper"
"brent","do the zipper"
"brent","zip"
"brent","put your arm in"
"brent","zip zip zip"
"brent","zip zip zip"
"brent","say a zip zip zipper"
"brent","whoops"
"brent","there's your buckle"
"brent","mhm"
"brent","you see the flowers on Mommy's shirt"
"brent","Mommy have flowers on her shirt"
"brent","where did your telephone go"
"brent","hold it"
"brent","can you lay down so I can do your diaper"
"brent","thank"
"brent","good job"
"brent","that was such a good job"
"brent","Timmy knows how to lay down doesn't he"
"brent","doesn't he"
"brent","yeah"
"brent","Mommy has to change your diaper it's very wet and"
"brent","dirty"
"brent","dirty"
"brent","your diaper dirty"
"brent","you got your piggies"
"brent","say way high in the sky"
"brent","say way high in the sky"
"brent","high high in the sky"
"brent","oh"
"brent","is that a pretty song"
"brent","is that a pretty song"
"brent","say sing a song"
"brent","sing a song"
"brent","mhm"
"brent","pretty song"
"brent","that's such a good job"
"brent","you're singing that song so pretty"
"brent","say"
"brent","do re mi fa so la ti do"
"brent","ti la so fa mi re do"
"brent","uhoh"
"brent","uhoh"
"brent","say wow"
"brent","wow"
"brent","wow"
"brent","lemme see your tongue"
"brent","say"
"brent","lemme get your diaper on"
"brent","say"
"brent","Timmy"
"brent","silly goose"
"brent","mhm"
"brent","now put your shorts on"
"brent","Timmy has some shorts"
"brent","shorts"
"brent","what he needs to do is put on"
"brent","say put on"
"brent","there you go"
"brent","you gonna get down"
"brent","come on"
"brent","all done"
"brent","you're all dressed"
"brent","yeah"
"brent","that's a monkey isn't it"
"brent","what does a monkey do"
"brent","does a monkey go"
"brent","huh"
"brent","yuckies"
"brent","that's the pottie"
"brent","are you going around and around"
"brent","around and around"
"brent","where you stop"
"brent","nobody knows"
"brent","peekaboo"
"brent","I see"
"brent","oopsadaisy"
"brent","no no"
"brent","or you can say hi to the bear"
"brent","you say hi to the bear"
"brent","say hi bear"
"brent","say hi bear"
"brent","that's a bear"
"brent","that's a bear"
"brent","say ah bear"
"brent","ah bear"
"brent","give him hugs"
"brent","did you give bear hugs"
"brent","boom"
"brent","say boomdieboom"
"brent","you wanna go downstairs"
"brent","huh"
"brent","come on"
"brent","let's go downstairs"
"brent","you wanna go all the way downstairs into the"
"brent","basement"
"brent","come on"
"brent","Mommy has to pick you up if we're going downstairs"
"brent","say up"
"brent","pick Timmy up"
"brent","my xxx"
"brent","my baby up"
"brent","are you my baby"
"brent","are you my baby"
"brent","that's keys isn't it"
"brent","are they keys"
"brent","mhm"
"brent","where you going"
"brent","the giant steps"
"brent","I took some giant steps to get Timothy"
"brent","no"
"brent","no we don't wanna throw your phone away"
"brent","that's a trash"
"brent","it's yucky"
"brent","whoa"
"brent","you wanna go under Mommy's legs"
"brent","no"
"brent","come on"
"brent","yucky"
"brent","oh no"
"brent","say all fall down"
"brent","oh"
"brent","say yeah"
"brent","yeah"
"brent","the birdie"
"brent","do you see the birdie outside"
"brent","say birdie birdie birdie"
"brent","birdie birdie birdie"
"brent","birdie birdie birdie"
"brent","oh boomsie"
"brent","pick up"
"brent","pick up"
"brent","you're okay"
"brent","byebye"
"brent","oh peekaboo"
"brent","where did Timmy go"
"brent","byebyes"
"brent","where is he"
"brent","oh there he is"
"brent","you playing peekaboo with Mommy"
"brent","are you playing peekaboo"
"brent","you playing peekaboo with Mommy"
"brent","or are you playing ring_around_the_rosy"
"brent","hmm"
"brent","byebye"
"brent","byebye"
"brent","oh there he is"
"brent","I'm gonna get his belly"
"brent","belly belly belly belly"
"brent","belly belly belly belly"
"brent","where's your belly"
"brent","no"
"brent","come over here"
"brent","no"
"brent","where is he"
"brent","there he is"
"brent","say round in a circle"
"brent","around and around"
"brent","there he is"
"brent","slow down bud"
"brent","around in a circle"
"brent","a circle"
"brent","say"
"brent","here we go the mulberry bush"
"brent","this is the way we run around"
"brent","run around"
"brent","run around"
"brent","this is the way"
"brent","we run around"
"brent","so early in the morning"
"brent","so late"
"brent","in the day"
"brent","say here"
"brent","no"
"brent","thank"
"brent","is that your egg"
"brent","a green egg"
"brent","oops"
"brent","all gone"
"brent","say all gone"
"brent","all gone"
"brent","here"
"brent","come here"
"brent","this way"
"brent","Elmo"
"brent","get Elmo"
"brent","diapers"
"brent","is that for your diapers"
"brent","Mommy said no no"
"brent","remember"
"brent","that's a radio"
"brent","radio"
"brent","but Timmy cannot touch the radio"
"brent","uhuh"
"brent","that's for Mommy and Daddy"
"brent","peekaboo"
"brent","boom"
"brent","did you go boom"
"brent","boom"
"brent","uhoh"
"brent","is that the rug"
"brent","is that the rug"
"brent","are you going ni"
"brent","that's like a blankie huh"
"brent","oh Timmy"
"brent","where is Timmy"
"brent","I don't see him"
"brent","where is he"
"brent","Timmy"
"brent","hey"
"brent","what you doing"
"brent","watch your head"
"brent","watch your head"
"brent","you a silly goose head"
"brent","are you silly goosie"
"brent","watch your head"
"brent","what were you doing"
"brent","were you teasing Mom"
"brent","did you shut the doors"
"brent","watch your head sweetheart"
"brent","did you shut the doors on Mommy"
"brent","did you shut the doors"
"brent","now where you going"
"brent","no"
"brent","hey"
"brent","you're gonna hurt yourself"
"brent","you're gonna hurt yourself in there"
"brent","let's come out"
"brent","I'll get your bag"
"brent","whoa"
"brent","did you hurt your head"
"brent","come"
"brent","come here"
"brent","hey"
"brent","Mommy gonna help you"
"brent","come here"
"brent","that Mommy's drawer"
"brent","hmm"
"brent","yeah that's for the t_v isn't it"
"brent","isn't that the remote control"
"brent","for the t_v"
"brent","mhm"
"brent","I'm gonna put it there"
"brent","no we don't touch the phone"
"brent","no"
"brent","you can get that"
"brent","okay"
"brent","no"
"brent","we have_to come in here"
"brent","you walk with Mommy"
"brent","Timmy"
"brent","you see Mommy's shoes"
"brent","they're Mommy's shoes"
"brent","mhm"
"brent","Mommy's slippers"
"brent","Mommy has her tennis shoes on now"
"brent","and there her sandals"
"brent","and put back"
"brent","thank"
"brent","slippers"
"brent","Mommy has her tennis shoes on"
"brent","you want me to put my slippers on huh"
"brent","mhm"
"brent","mhm"
"brent","that's a boy"
"brent","where's Mommy's slipper"
"brent","and Mommy's sandals"
"brent","Mommy has her tennis shoes on"
"brent","do sandals have holes in them"
"brent","that's Mommy's shorts"
"brent","no"
"brent","that's a no okay"
"brent","let's go out"
"brent","let's come out here"
"brent","what toys are in your room"
"brent","what toys do you have in your room"
"brent","you wanna take this bag in"
"brent","you wanna put some eggs in here"
"brent","come on"
"brent","let's put some eggs in this bag"
"brent","we're not going in the closet anymore"
"brent","we're going in here"
"brent","hey"
"brent","what's a matter"
"brent","is this bag like Mommy's"
"brent","Mister"
"brent","Mister Mister"
"brent","I'm gonna tickle you"
"brent","Mister Mister"
"brent","you gonna roll"
"brent","whoa"
"brent","come here"
"brent","come here"
"brent","come here"
"brent","hey"
"brent","settle down"
"brent","do you wanna go downstairs"
"brent","hmm"
"brent","do you wanna go downstairs"
"brent","here's Elmo"
"brent","he's singing a song"
"brent","come here"
"brent","can Mommy give you a hug"
"brent","hmm"
"brent","can Mommy give you a hug"
"brent","Mommy will take you downstairs and play"
"brent","would you like to go downstairs"
"brent","that the drawer"
"brent","look at the water in the duck"
"brent","the water"
"brent","see the water"
"brent","water in the duck"
"brent","do you need a hug from Mommy"
"brent","do you need Mommy to give you a hug"
"brent","hmm"
"brent","want me give you a hug"
"brent","it'll be okay"
"brent","that Mommy's ring"
"brent","that's Timmy's leg"
"brent","who's that"
"brent","that's the bear's scarf"
"brent","put him on the bear"
"brent","here"
"brent","xxx"
"brent","put it around the bear"
"brent","put it around the bear"
"brent","that's a sweater"
"brent","yeah"
"brent","good"
"brent","ah bear"
"brent","that's a big bear"
"brent","does the bear have shoes on"
"brent","the bear has Big_boy shoes on"
"brent","here"
"brent","that's a scarf"
"brent","can you put it around the bear"
"brent","or do you want me to put it around Timmy"
"brent","do you want Timmy to wear it"
"brent","huh"
"brent","oh you're gonna clean with it huh"
"brent","are you gonna clean with it"
"brent","yeah"
"brent","oh you're doing a good job"
"brent","very nice"
"brent","Mommy said no no"
"brent","Tim"
"brent","Timmy"
"brent","I know that you're cleaning but I don't want you to play with the radio"
"brent","hmm"
"brent","that's a no"
"brent","you wanna put it on Timmy"
"brent","gonna put it on"
"brent","you wanna wear it as a bandana"
"brent","I put it around your head"
"brent","I put it around your head"
"brent","it's a bandana"
"brent","and then I put it around your belly"
"brent","let's put it around your belly"
"brent","belly belly belly"
"brent","it's a belt"
"brent","see"
"brent","it's a belt"
"brent","uhoh"
"brent","you wanna wear it around your arm"
"brent","it's a bracelet"
"brent","uhoh"
"brent","a bracelet"
"brent","bracelet"
"brent","put it on Elmo"
"brent","Elmo"
"brent","put it on him"
"brent","say here Elmo"
"brent","Elmo"
"brent","uhoh"
"brent","lemme see Elmo"
"brent","diaper"
"brent","not the radio"
"brent","no no"
"brent","no no"
"brent","Mister"
"brent","Mommy doesn't want you to play with the radio okay"
"brent","whoa"
"brent","whoa horsie"
"brent","whoa horsie"
"brent","no"
"brent","hmm"
"brent","okay let's go downstairs"
"brent","wanna go downstairs"
"brent","we gotta clean up up here okay"
"brent","hmm"
"brent","we gotta clean up"
"brent","clean up"
"brent","no don't eat that okay"
"brent","yuckies"
"brent","yuckies"
"brent","mhm"
"brent","that's for the bear"
"brent","the bag"
"brent","you gonna put that under there"
"brent","can you push it under your bed"
"brent","can you push it under your bed"
"brent","push push"
"brent","are you gonna put that under the bed"
"brent","you're gonna put it in your bed huh"
"brent","let's go downstairs"
"brent","come on"
"brent","go down downstairs and play"
"brent","right"
"brent","what are we gonna play with downstairs"
"brent","what are we gonna play with downstairs"
"brent","close the door"
"brent","shut the door"
"brent","one two"
"brent","buckle my shoe"
"brent","three four"
"brent","shut the door"
"brent","five six"
"brent","pick up sticks"
"brent","seven eight"
"brent","lay them straight"
"brent","nine ten"
"brent","a big fat hen"
"brent","right"
"brent","say nine ten"
"brent","a big fat hen"
"brent","o it's chilly down here"
"brent","it's chilly_willy"
"brent","okay"
"brent","a one"
"brent","a two"
"brent","a three"
"brent","whee"
"brent","get down"
"brent","go get some toys out"
"brent","where are your toys"
"brent","yeah"
"brent","what"
"brent","no"
"brent","come on"
"brent","what's xxx"
"brent","what's in your toy box"
"brent","wanna get out your bat"
"brent","where's your bat"
"brent","where's your bat"
"brent","how your radio"
"brent","I see it"
"brent","you wanna play some music"
"brent","you can get it"
"brent","get it"
"brent","books"
"brent","and puppy book"
"brent","is that the puppy book"
"brent","where's the puppy book"
"brent","that's about Santa Claus"
"brent","there's your radio"
"brent","turn around"
"brent","turn around"
"brent","Timmy"
"brent","Timothy"
"brent","come here"
"brent","thank"
"brent","no more music"
"brent","turn it on again"
"brent","turn on the music again"
"brent","there"
"brent","good"
"brent","yeah"
"brent","you can get that"
"brent","pull it out"
"brent","that's a boy"
"brent","okay go to the store"
"brent","go to the store"
"brent","come back"
"brent","come back from the store"
"brent","Timmy"
"brent","come back from the store"
"brent","Mommy gonna have_to get a gate there"
"brent","bring your car back"
"brent","yeah"
"brent","turn it around"
"brent","good job"
"brent","good"
"brent","stop"
"brent","stop"
"brent","what's on here"
"brent","say green orange blue yellow red"
"brent","red"
"brent","yellow"
"brent","blue orange green"
"brent","who is that"
"brent","Timmy"
"brent","is a Timmy in there"
"brent","red"
"brent","yellow"
"brent","blue"
"brent","orange and green"
"brent","you gonna go for a ride"
"brent","byebye"
"brent","byebye"
"brent","come back soon"
"brent","come back soon"
"brent","uhoh"
"brent","come back soon"
"brent","come on"
"brent","come back"
"brent","come back"
"brent","Timmy"
"brent","please come back"
"brent","that's a boy"
"brent","that's a good boy"
"brent","come on"
"brent","come get Mommy"
"brent","come get Mommy"
"brent","come on"
"brent","we going around in a circle"
"brent","yeah"
"brent","I'm gonna get you"
"brent","I'm gonna get you"
"brent","oh Mommy tired"
"brent","plop"
"brent","whoa"
"brent","easy does it"
"brent","that's the wheels"
"brent","what do the wheels do"
"brent","the wheels on the bus go and"
"brent","and"
"brent","and"
"brent","the wheels on the bus go and"
"brent","all through the town"
"brent","right"
"brent","there Emmy's books"
"brent","we have_to give them back to Emmy"
"brent","mhm"
"brent","where's your puppy book"
"brent","I think it's in your toy box"
"brent","can you find a puppy book"
"brent","where is the puppy book"
"brent","where did it go"
"brent","you don't know"
"brent","look in your toy box"
"brent","look in your toy box sweetheart"
"brent","no"
"brent","no"
"brent","Mommy doesn't want you to have those books okay"
"brent","here's books"
"brent","here's your puppy book"
"brent","lemme get your puppy book out"
"brent","here's your puppy book"
"brent","there it is"
"brent","you stepped on it and the puppy squeaked"
"brent","that's your music"
"brent","god bless you"
"brent","god bless you"
"brent","hi"
"brent","you wan a hug"
"brent","no"
"brent","wheels"
"brent","byebye"
"brent","puppy book"
"brent","mhm"
"brent","you gonna put your foot in there"
"brent","music"
"brent","hmm"
"brent","no"
"brent","no"
"brent","you can go get your car but that is a no"
"brent","and your toys"
"brent","wanna go get your groceries"
"brent","here's your groceries in here"
"brent","you gonna go to the grocery store"
"brent","uhoh"
"brent","all the boxes fell out"
"brent","you better put them back"
"brent","oh all the boxes fell out"
"brent","don't chew on the boxes sweetie"
"brent","how you chew on this"
"brent","come here"
"brent","come here"
"brent","Mommy has this for you to chew on"
"brent","not the box"
"brent","chew on this"
"brent","chew on this"
"brent","please don't chew on the box"
"brent","here"
"brent","you chew on this"
"brent","that's a boy"
"brent","that's your drink"
"brent","is it yummy"
"brent","Mommy said no no"
"brent","no no"
"brent","you can put it in the bag"
"brent","uhoh"
"brent","no"
"brent","no"
"brent","that's a no Tim"
"brent","you cannot go up the steps"
"brent","you will fall"
"brent","Mommy gonna put a gate there"
"brent","wanna ride your bike"
"brent","hmm"
"brent","see who's on the phone"
"brent","who's on the phone"
"brent","huh"
"brent","say hello"
"brent","who is it"
"brent","who is it"
"brent","say Timmy"
"brent","say hi my name Timmy"
"brent","you wanna do this with Mommy"
"brent","come here and do this with Mommy"
"brent","Timothy"
"brent","come here"
"brent","come here and do this"
"brent","Cookie_monster and Bert and Big_bird and Ernie and Elmo"
"brent","can you open them"
"brent","open them over here"
"brent","can you open them"
"brent","push"
"brent","up up up"
"brent","up"
"brent","there you go"
"brent","push push push push"
"brent","close up"
"brent","push"
"brent","push"
"brent","can you push"
"brent","yeah"
"brent","is that Santa_claus on that book"
"brent","Santa_claus"
"brent","see"
"brent","he says ho ho ho"
"brent","ho ho ho"
"brent","apples"
"brent","blocks"
"brent","you do it"
"brent","school bus"
"brent","here's your football"
"brent","football"
"brent","uhoh"
"brent","say whee"
"brent","you giving Santa something to drink"
"brent","what's this"
"brent","ball"
"brent","whee"
"brent","go get it"
"brent","go get it"
"brent","that a box"
"brent","hippety hoppity"
"brent","hippety hoppity"
"brent","where you put it"
"brent","hmm"
"brent","no"
"brent","is that your bed"
"brent","hmm"
"brent","no"
"brent","you wanna get in your bed"
"brent","go ni"
"brent","ni"
"brent","mhm"
"brent","Mommy loves you"
"brent","mhm"
"brent","you want to get out"
"brent","and the doggie"
"brent","uhoh"
"brent","you can stay in there"
"brent","you can stay"
"brent","what do you want to play with in there"
"brent","you need to go ni nights"
"brent","you want Mommy to get you ou"
"brent","you don't know what you want today"
"brent","I see you"
"brent","I see you"
"brent","I see you"
"brent","you gonna lay down and go ni"
"brent","huh"
"brent","are you gonna go ni"
"brent","wha"
"brent","want to get out"
"brent","hmm"
"brent","peekaboo"
"brent","say peekaboo"
"brent","I don't know what you want"
"brent","hmm"
"brent","how we get out"
"brent","hey"
"brent","come on"
"brent","yeah"
"brent","you banged your head"
"brent","come here"
"brent","Timmy"
"brent","hey"
"brent","you okay"
"brent","mhm"
"brent","no"
"brent","we're not getting back in there"
"brent","how you lay here with Mommy"
"brent","and settle down"
"brent","is your head okay"
"brent","hmm"
"brent","xxx feel good today"
"brent","huh"
"brent","feel okay"
"brent","Mommy loves you"
"brent","mhm"
"brent","Mommy loves you very much"
"brent","is your head okay"
"brent","where are you gonna go"
"brent","hmm"
"brent","you gonna get down and play"
"brent","are you gonna sit here with Mom"
"brent","hmm"
"brent","wanna play with your piggies"
"brent","huh"
"brent","I wanna see your head"
"brent","here"
"brent","hmm"
"brent","Timmy"
"brent","no no"
"brent","thank"
"brent","Mommy said no no"
"brent","Mommy said no no"
"brent","do not touch"
"brent","come here"
"brent","can you come to see Mommy"
"brent","hmm"
"brent","no"
"brent","no"
"brent","hmm"
"brent","want to see Mom's bag"
"brent","hmm"
"brent","you want to see it"
"brent","yeah"
"brent","it's the bag"
"brent","that the zipper"
"brent","say zipper"
"brent","zip"
"brent","zip"
"brent","zipper"
"brent","say zip zip zipper"
"brent","Mommy shoes"
"brent","Mommy shoelaces"
"brent","mhm"
"brent","microphone"
"brent","no we can't play with that"
"brent","that's for Mommy and Timmy"
"brent","mhm"
"brent","come here Punkin"
"brent","mhm"
"brent","you wanna play with a toy"
"brent","come over here and let's play with the Sesame_street"
"brent","where's Sesame_street"
"brent","look"
"brent","here it is"
"brent","what do you want"
"brent","something"
"brent","hmm"
"brent","what do want from in there"
