"Corpus","Utterance"
"brown","would you wipe it up for me"
"brown","that's a girl"
"brown","that's a good girl"
"brown","alright"
"brown","you do that"
"brown","you have your yellow ones"
"brown","put those over here"
"brown","no these are the towels"
"brown","they go in the closet"
"brown","and these things go in Eve's room"
"brown","and the pedal go in your xxx"
"brown","would you put them away when we go upstairs"
"brown","that's right"
"brown","they go in the closet"
"brown","what is that"
"brown","bath mat"
"brown","that's right"
"brown","that's right"
"brown","pedal are Mommy's pants"
"brown","okay"
"brown","that'll be a big help"
"brown","oh good thank"
"brown","now put them on the xxx"
"brown","right there"
"brown","thank"
"brown","right"
"brown","now would you take this to the kitchen"
"brown","put it on the counter"
"brown","what"
"brown","all we have_to fold is the sheet"
"brown","and that's too big for you"
"brown","that's too big for you"
"brown","I'll do that"
"brown","well I think it's too big"
"brown","can you"
"brown","well you try and we'll see"
"brown","know it's too big for you"
"brown","Mom has to stand up to fold it"
"brown","it's so big"
"brown","when you get bigger you can do it"
"brown","that's right"
"brown","when you get big like Mom"
"brown","they're big yes"
"brown","they're big too"
"brown","sure they have their shoes on"
"brown","they've been outside"
"brown","yes indeed"
"brown","that's right"
"brown","yes"
"brown","that's right"
"brown","hi Eve"
"brown","how are you"
"brown","they all go in the closet uhhuh"
"brown","right"
"brown","uhhuh"
"brown","they go in the drawer"
"brown","we'll take them up when we go upstairs"
"brown","we're not going now"
"brown","we'll go up later"
"brown","no"
"brown","she's upstairs sweetie sleeping"
"brown","she's in the car in Mom's room"
"brown","you may whistle yes"
"brown","you won't wake her"
"brown","you make whistle"
"brown","blow"
"brown","why can't you"
"brown","there"
"brown","you won't wake her up no"
"brown","because she's way up upstairs"
"brown","well she's up in the room"
"brown","if you want to see her you run up and look"
"brown","you be very quiet when you get there"
"brown","just peek in"
"brown","don't take your pipe"
"brown","leave your pipe down here"
"brown","what are you doing"
"brown","okay"
"brown","hi"
"brown","where've you been"
"brown","what's she doing"
"brown","where"
"brown","hmm"
"brown","what's what doing"
"brown","the numbers"
"brown","the numbers are going around too"
"brown","see the numbers are going around"
"brown","there's seven"
"brown","then that one is what"
"brown","then nine"
"brown","then"
"brown","the zero"
"brown","that's not three yet wait"
"brown","there's your three"
"brown","and then"
"brown","four"
"brown","then five right here"
"brown","then what"
"brown","that's a six that just went by"
"brown","and there's a seven"
"brown","and there's an eight"
"brown","all of them are going around"
"brown","that's right"
"brown","right now"
"brown","well wait a little bit"
"brown","hmm"
"brown","well let me blow your nose first"
"brown","well we're not going to wait that long"
"brown","blow"
"brown","xxx went to Emerson"
"brown","I hear her"
"brown","d you hear her"
"brown","alright"
"brown","let me hold it you get in"
"brown","I will in just a moment"
"brown","what's wrong with it"
"brown","what's wrong"
"brown","okay"
"brown","just a minute"
"brown","you may have your dish"
"brown","what else do you want"
"brown","you want what"
"brown","the brown one"
"brown","there you are"
"brown","it's in the brown one"
"brown","in the brown one"
"brown","does it taste better out_of the brown one"
"brown","does it taste better in the brown one"
"brown","how_about some cheese"
"brown","alright"
"brown","yes he is"
"brown","hi"
"brown","what am I gonna do"
"brown","uhhuh"
"brown","Sarah's goin to have some fruit and some squash and some let's see what else we have here"
"brown","that's about all"
"brown","I guess that's enough"
"brown","that's the fruit"
"brown","I don't have any green beans"
"brown","we don't have any green beans"
"brown","we will"
"brown","uhhuh"
"brown","no green beans"
"brown","what kind"
"brown","peanut"
"brown","alright I'll fold it over for you"
"brown","xxx salt"
"brown","Eve"
"brown","uhhuh"
"brown","he did what"
"brown","oh you do"
"brown","you wait just a moment"
"brown","no he's not"
"brown","oh he does have his glasses on"
"brown","Cromer wears glasses too"
"brown","he has them on his head"
"brown","that's right"
"brown","I don't know"
"brown","ask Fraser if he has some"
"brown","ask him"
"brown","I know Papa has some glasses"
"brown","do you have some"
"brown","did Fraser tell you you have some glasses"
"brown","he asked you if you had some glasses"
"brown","he asked you"
"brown","Eve do you have some glasses"
"brown","and you told him yes"
"brown","hi"
"brown","they did come to see you"
"brown","uhhuh"
"brown","they did"
"brown","I know it is"
"brown","do you like it"
"brown","it is white"
"brown","it has bumps in it too"
"brown","m"
"brown","let me go up and see what Sarah's doing"
"brown","I'll be right back"
"brown","yeah I know you did"
"brown","but I wanna go and see for myself thank"
"brown","you are"
"brown","yes I have glasses and you break them"
"brown","remember when you broke my glasses"
"brown","no you're not supposed to"
"brown","Papa fixed them for me last night"
"brown","Papa fixed them"
"brown","a long time ago"
"brown","no you don't wear them"
"brown","you don't wear them no"
"brown","uhhuh"
"brown","hmm"
"brown","do you"
"brown","do you like him with glasses on"
"brown","there"
"brown","he'll put them away"
"brown","is that better"
"brown","it looks more like Cromer doesn't it"
"brown","different"
"brown","uhhuh"
"brown","he does look different"
"brown","he does look different with glasses on"
"brown","hi"
"brown","it is my stool uhhuh"
"brown","what I was having on my nose"
"brown","nothing"
"brown","I was rubbing my eyes"
"brown","I had something in my eye not on my nose"
"brown","don't know what it was"
"brown","just something"
"brown","something"
"brown","you're not saying hello you're saying hi"
"brown","now you're saying hello"
"brown","I know he's saying it"
"brown","I can hear him"
"brown","what am I doing"
"brown","don't you want me to bang your high"
"brown","alright I will"
"brown","no"
"brown","yes he did"
"brown","good"
"brown","sometimes you say that instead of hello or hi"
"brown","when Papa comes home you say good day Papa okay"
"brown","why not"
"brown","there's no what"
"brown","no pictures"
"brown","what's that got to do with it"
"brown","you can't"
"brown","sure you can"
"brown","all you have_to do is open your mouth and say good day"
"brown","sure"
"brown","when they go what"
"brown","what are you doing to me"
"brown","pushing me around"
"brown","why"
"brown","oh I'm sorry"
"brown","I'll go away then"
"brown","I'll go away"
"brown","you don't want me to go away"
"brown","okay"
"brown","alright"
"brown","I won't"
"brown","I won't xxx going to eat my soup"
"brown","would you like some soup"
"brown","no it's not noodle soup"
"brown","rice"
"brown","yep"
"brown","you want some"
"brown","eh"
"brown","no"
"brown","alright"
"brown","alright"
"brown","that's your rice soup"
"brown","yes"
"brown","I'm going to put it in bowls and I'm going to eat it with my fingers"
"brown","xxx a napkin"
"brown","I spilled some soup and I wiped it off"
"brown","I spilled it yes"
"brown","it's saying what"
"brown","five four two"
"brown","no it's not"
"brown","I had a bone in it"
"brown","a chicken bone"
"brown","it is all_gone"
"brown","I took it out"
"brown","you're not supposed to eat bones"
"brown","right there"
"brown","I took it out and put it on the counter"
"brown","you chew on bones on big bones but you don't eat them"
"brown","you don't chew them up and put them in your tummy"
"brown","no you don't chew them up"
"brown","you chew on bones"
"brown","when we have pork chops or lamb chops then you chew on the bones"
"brown","but you don't eat them"
"brown","you just chew the meat off the bones"
"brown","you just chew the meat off"
"brown","you bite it off"
"brown","you're getting a splinter out"
"brown","out where"
"brown","a splinter in your teeth"
"brown","no"
"brown","they have teeth but they don't have splinters in them"
"brown","not in their teeth"
"brown","they did what"
"brown","have they both got a bicycle"
"brown","they did"
"brown","did they both ride a bicycle in our gate"
"brown","Fraser too"
"brown","well ask him"
"brown","he'd like to show you"
"brown","you're getting new teeth too"
"brown","yes"
"brown","we all have teeth"
"brown","what am I doing"
"brown","Eve do we have teeth all"
"brown","what then"
"brown","no we don't say that"
"brown","www"
"brown","why do you say that Eve"
"brown","why do you say giddyup rawhide"
"brown","when do you say that"
"brown","oh on Saturday when you go on the seesaw"
"brown","uhhuh"
"brown","I know that"
"brown","well it's going down on the floor"
"brown","you be careful"
"brown","don't play with it"
"brown","we're eating our lunch"
"brown","we are eating our lunch"
"brown","xxx his lunch in a little bit"
"brown","what"
"brown","what"
"brown","I don't hear anything"
"brown","what is it"
"brown","probably Cathy"
"brown","well I don't hear her"
"brown","yes I know that's what you're saying"
"brown","why don't you say something else"
"brown","I don't care"
"brown","anything"
"brown","okay you sing a Farmer_in_the_Dell then"
"brown","that'll do fine"
"brown","you gonna sing with me"
"brown","www"
"brown","the refrigerator"
"brown","the refrigerator came on"
"brown","that's what keeps it cold"
"brown","no I don't want to sing it"
"brown","well we're almost finished"
"brown","it followed her to school"
"brown","well we already did that one and the second one"
"brown","and we were singing it followed her www"
"brown","you don't have_to wear it"
"brown","I'm go to fold it up"
"brown","what were you doing out there with Becky"
"brown","hmm Eve"
"brown","what were you doing out there with Becky"
"brown","getting some medicine for your horses"
"brown","why were they sick"
"brown","that's even worse"
"brown","did the medicine make them better"
"brown","what"
"brown","I ironed them"
"brown","that's right"
"brown","you may do it"
"brown","yeah that's pretty good"
"brown","but those you don't have_to fold"
"brown","these are already folded"
"brown","you don't have_to fold those"
"brown","this one needs folded though"
"brown","I'll trade you"
"brown","give me that one"
"brown","that one needs to be folded yes"
"brown","you are indeed"
"brown","well tonight he will put your jammies on"
"brown","not now"
"brown","you don't wear jammies when you take a nap"
"brown","who"
"brown","Noel"
"brown","yes Noel wears pajammies when she takes a nap"
"brown","Noel uhhuh"
"brown","what are you doing"
"brown","turn a somersault"
"brown","that was good Eve"
"brown","yes that needs to be folded"
"brown","alright"
"brown","why don't you take the bibs out on to the counter for me please"
"brown","yes yours and Sarah's"
"brown","what a big help"
"brown","well we don't need to go to a doctor and put a bandaid on it this time"
"brown","it's just a bump"
"brown","it didn't cut your chin"
"brown","just a bump"
"brown","just a bump"
"brown","you really clonked it"
"brown","let me see"
"brown","it's red back there"
"brown","what"
"brown","well you ask me the right way and I might get you some"
"brown","just one minute please"
"brown","Fraser what"
"brown","grape juice"
"brown","no"
"brown","I am going to do it"
"brown","right"
"brown","well you'll have that afterwards"
"brown","it's not time for tapioca yet"
"brown","you wanna taste it a little bit"
"brown","just one little taste"
"brown","how's that"
"brown","hey what are you doing"
"brown","I have some"
"brown","no I open xxx the window so I can hear Sarah when she wakes up"
"brown","Nancy and Becky"
"brown","I don't see Nancy and Becky"
"brown","is Marcia there too"
"brown","when it's one it's man and when there're two it's"
"brown","no s"
"brown","men"
"brown","only men"
"brown","that's right"
"brown","candle"
"brown","is that it right there"
"brown","I don't think you'd better put that pencil in the couch"
"brown","pencils don't belong in couches"
"brown","where is the birthday cake"
"brown","I don't know"
"brown","what did you do with it"
"brown","please don't put the pencil in the couch"
"brown","yes"
"brown","it will make a great big hole if you put it in there again"
"brown","don't you make it"
"brown","I'll smack your bottom if you make a hole in there"
"brown","in your pants"
"brown","well that's not a very good idea either"
"brown","did you make a great big hole"
"brown","I know you are"
"brown","don't do that again or I'll take the pencil away"
"brown","I will"
"brown","yes I will"
"brown","you may have it"
"brown","but don't poke it in the couch or I will take it away"
"brown","it doesn't belong on your head"
"brown","where did it go"
"brown","bite it"
"brown","I don't want to bite it"
"brown","you're gonna do what"
"brown","who was singing that"
"brown","when do you say that"
"brown","when do say that"
"brown","when"
"brown","what do you do when you say that"
"brown","what are you doing when you say that"
"brown","I don't think he wants you to say Leeny_levey_heeny or whatever you're saying"
"brown","well you go ahead and sing it"
"brown","okay"
"brown","sing with you"
"brown","you sing by yourself"
"brown","you don't need me to sing with you"
"brown","what d you wanna sing"
"brown","you can sing rock_a_bye baby all by yourself"
"brown","do it with you"
"brown","alright"
"brown","you start"
"brown","www"
"brown","you're gonna what"
"brown","no more grape juice"
"brown","is it all_gone out_of your cup"
"brown","did you drink two cups of grape juice"
"brown","you must been thirsty"
"brown","no we'll have milk for lunch"
"brown","we'll have milk for lunch"
"brown","outside yes"
"brown","what are you doing Miss"
"brown","Becky and Nancy are busy"
"brown","they're having their lunch I think"
"brown","I don't think so no"
"brown","I don't hear Becky out in the yard"
"brown","no she's not having her lunch in Becky's yard"
"brown","alright"
"brown","I think it's time for your lunch"
"brown","alright"
"brown","how's your tummy feeling"
"brown","is it better"
"brown","I'm awfully glad"
"brown","yeah I see it on the outside"
"brown","how's it feel inside"
"brown","hmm"
"brown","inside yes"
"brown","how's it feel"
"brown","inside m"
"brown","way inside"
"brown","how's it feel"
"brown","is it better"
"brown","way inside m"
"brown","yes he xxx go see you have your lunch"
"brown","climb in your highchair"
"brown","let's move it"
"brown","okay climb in"
"brown","alright"
"brown","I made some for you"
"brown","yes just for you"
"brown","I know how much you like it"
"brown","what"
"brown","what did you do"
"brown","I will wipe it off"
"brown","what did you do"
"brown","how'd it get dirty"
"brown","oh you have a scratch on there"
"brown","wait I'll do it very gently"
"brown","see you got a little scratch on there"
"brown","wait I'll wipe this one first"
"brown","one at a time"
"brown","what dirty hands little girl"
"brown","what have you been doing"
"brown","your elbow"
"brown","does it hurt"
"brown","that's just a little scratch"
"brown","it'll be better"
"brown","yes he's go watch you eat your lunch"
"brown","hmm"
"brown","what"
"brown","it does now"
"brown","it does now"
"brown","I'm putting some in"
"brown","well if you wait for just a minute I'll get a spoon"
"brown","xxx Sarah"
"brown","what"
"brown","what"
"brown","I don't hear her"
"brown","no I don't hear her"
"brown","she's sleeping"
"brown","yep"
"brown","that's right"
"brown","that's my jacket"
"brown","that's called a sesame seed cracker"
"brown","seeds"
"brown","yes I think you'll like it"
"brown","why not"
"brown","not the seed eat the cracker"
"brown","take a bite of the cracker"
"brown","did you what"
"brown","oop"
"brown","I dropped xxx"
"brown","no vegetable soup"
"brown","xxx you like to have some"
"brown","what is he doing"
"brown","you're gonna have a bite of the seed"
"brown","well why don't you take a bite of the cracker"
"brown","then you'll get seeds and cracker"
"brown","take a bite of the cracker and then you'll get both"
"brown","you're picking off the seeds"
"brown","have what"
"brown","no not xxx at the Peabody School"
"brown","what did you have at the Peabody School"
"brown","hmm"
"brown","what did you get when you went there"
"brown","vaccine"
"brown","hmm"
"brown","that's right"
"brown","we went to Cathy's and got your airplane you left it there in the morning"
"brown","I can't hear you"
"brown","what"
"brown","this afternoon when you wake up your nap what"
"brown","no"
"brown","we already did go to the Peabody School"
"brown","not again"
"brown","want some cheese"
"brown","xxx cheese"
"brown","what kind"
"brown","the orange one"
"brown","alright"
"brown","Taffy too has a tongue"
"brown","everybody has a tongue"
"brown","yep"
"brown","that's right"
"brown","cheese"
"brown","gruyere cheese is its name"
"brown","gruyere cheese"
"brown","no I'll peel it"
"brown","no I'll peel it"
"brown","no"
"brown","no you can't peel it"
"brown","what's that man doing"
"brown","sitting"
"brown","is it one man"
"brown","not two mens"
"brown","just one man"
"brown","you want another man"
"brown","where"
"brown","men please"
"brown","where will I get them"
"brown","in what box"
"brown","xxx another piece of cheese to make another man"
"brown","will you eat it"
"brown","well I hope so"
"brown","men"
"brown","men"
"brown","you say men"
"brown","with my cheese"
"brown","I'm gonna eat my cheese"
"brown","I'm not gonna play with it"
"brown","I hear you"
"brown","you want some more"
"brown","you have some"
"brown","pepper"
"brown","not on tapioca Eve"
"brown","you put pepper on soup"
"brown","you don't put pepper on tapioca"
"brown","no you don't do that"
"brown","what"
"brown","right here what"
"brown","right here by your plate what"
"brown","what do you want there please"
"brown","you already have it right there"
"brown","uhhuh"
"brown","yes that's the right end of the spoon"
"brown","cut what in little pieces"
"brown","what"
"brown","I already cut it in little pieces"
"brown","hunm"
"brown","see you biting it that way"
"brown","you're chewing it up with your teeth"
"brown","that's not clay Eve"
"brown","that's cheese"
"brown","you can't squeeze it and make a man"
"brown","with clay you can"
"brown","but that's cheese"
"brown","it's not clay no"
"brown","the clay's in the toy box"
"brown","the clay is in the toy box"
"brown","when"
"brown","it's in a bag yeah"
"brown","not now"
"brown","you're having lunch"
"brown","no"
"brown","when you wake up from your nap you can have clay"
"brown","to eat it"
"brown","no"
"brown","you don't eat clay"
"brown","it's not to chew on either"
"brown","it's to play with"
"brown","you squeeze clay and make things"
"brown","uhhuh"
"brown","uhhuh"
"brown","what kind of man d you want"
"brown","hmm"
"brown","no what"
"brown","hunm"
"brown","what else did Papa make with the clay"
"brown","what did Papa make with the clay"
"brown","a dog yeah"
"brown","what else did Papa make"
"brown","a dinosaur yes"
"brown","yes"
"brown","he didn't make what"
"brown","no he made one dog"
"brown","he made one dog"
"brown","hmm"
"brown","he was going to make another one"
"brown","maybe after you wake up from your nap if you ask him please Papa maybe he'd make you another one"
"brown","yes"
"brown","okay let's go"
"brown","no Fraser won't take you up"
"brown","he's gonna sit right here for a minute"
"brown","and we'll be right back"
"brown","that's right"
"brown","it's two weeks"
"brown","two weeks"
"brown","you can't see it"
"brown","it's not something you see"
"brown","no"
"brown","you can't see it"
"brown","you can't see it"
"brown","even Mom can't see it"
"brown","Fraser can't see it either"
"brown","Cromer either"
"brown","it's time"
"brown","two weeks is time"
"brown","uhhuh"
"brown","turn on what"
"brown","what darling"
"brown","what"
"brown","the fan"
"brown","why d you want that on"
"brown","you want to hear it"
"brown","there"
"brown","no we don't need the fan on today"
"brown","we"
"brown","who else"
"brown","I don't wanna hear it"
"brown","Fraser d you wanna hear it"
"brown","I don't particularly like fans"
"brown","Fraser doesn't want to hear it I don't want to hear it"
"brown","you don't want to hear it either"
"brown","well then xxx"
"brown","I'm very glad of that"
"brown","a_lot of people"
"brown","no these people don't like the fan"
"brown","are you gonna eat your cracker"
"brown","if you don't eat it I will"
"brown","well you eat it then"
"brown","just a little part of it that fell off"
"brown","you still have the big part"
"brown","eat it"
"brown","why not"
"brown","I see you eating it"
"brown","no you're not making a dinosaur"
"brown","oh you're making this kind of dinosaur"
"brown","see"
"brown","is that a different kind from Papa's dinosaur"
"brown","xxx different kind"
"brown","who"
"brown","what people"
"brown","no we don't like the fan"
"brown","they're all people"
"brown","they're all people"
"brown","no they're not children"
"brown","Mom and Fraser are grownups"
"brown","and you're a child"
"brown","you and Sarah"
"brown","m"
"brown","and who"
"brown","whose daughters"
"brown","who's that"
"brown","oh daughters"
"brown","daughters that's right"
"brown","you and Sarah are daughters"
"brown","that's right"
"brown","you're a daughter and Sarah's a daughter"
"brown","no Papa's not a daughter"
"brown","Papa's the papa"
"brown","Papa's the papa"
"brown","we're a family"
"brown","we're called a family"
"brown","uhhuh"
"brown","no not me and Cromer"
"brown","me and Papa"
"brown","mhm"
"brown","sort_of"
"brown","they're our friends"
"brown","they're our friends"
"brown","hmm"
"brown","meeting once again"
"brown","yes"
"brown","that's from one of the books"
"brown","old friends meeting once again"
"brown","hurry up and eat your lunch sweetheart"
"brown","it's time to take a nap"
"brown","uhhuh"
"brown","no Fraser's going home and have his lunch"
"brown","Fraser's going to have his lunch"
"brown","and Mama's going to take nap too"
"brown","on the couch uhhuh"
"brown","she's already taking a nap uhhuh"
"brown","we all will be sleeping"
"brown","yyy"
"brown","he's going to come on Tuesday not Wednesday"
"brown","in a week"
"brown","no in two weeks"
"brown","he'll come tomorrow"
"brown","then in two weeks"
"brown","are you finished with your lunch dear"
"brown","will you please eat it"
"brown","I know you're seeing Fraser but he'll be back tomorrow"
"brown","it's nap time"
"brown","it certainly is"
"brown","who"
"brown","we have_to wait and see"
"brown","what is it doing"
"brown","it's dripping"
"brown","water's coming out_of the spigot"
"brown","it's dripping"
"brown","out_of the spigot"
"brown","what happened to it in the hole"
"brown","this"
"brown","oh"
"brown","is that better"
"brown","hmm"
"brown","squashed"
"brown","no xxx there"
"brown","water's in there"
"brown","please finish your lunch Eve"
"brown","what"
"brown","spigot"
"brown","yes"
"brown","the water's dripping out_of the spigot"
"brown","spigot"
"brown","right"
"brown","spigot"
"brown","I did put lipstick on your lips uhhuh"
"brown","not this morning"
"brown","not this morning"
"brown","no not when you wake up from your nap"
"brown","we only do that in the morning"
"brown","in the morning"
"brown","in the morning"
"brown","good to you"
"brown","good"
"brown","www"
"brown","not in there"
"brown","I already did make tapioca for you"
"brown","do you want more"
"brown","I should think not"
"brown","what"
"brown","it's staying in the spigot"
"brown","the reason is I turned it off"
"brown","it's not dripping any more"
"brown","it's not dripping any more"
"brown","I turned it off"
"brown","no"
"brown","it's not supposed to drip"
"brown","I'm not going to turn it and let you see it drip"
"brown","it's not supposed to drip"
"brown","it's supposed to stay right in the spigot"
"brown","cmon hurry up"
"brown","yes I know"
"brown","yes tomorrow he's coming back"
"brown","he'll come back tomorrow morning"
"brown","yep"
"brown","no"
"brown","after he leaves tomorrow he'll come in a fortnight"
"brown","after he leaves tomorrow he'll be back in a fortnight"
"brown","I know"
"brown","it's gonna come down"
"brown","they're short sleeves"
"brown","that's right"
"brown","I have round sleeves"
"brown","yes they got folded up"
"brown","yes"
"brown","yours are short"
"brown","they're supposed to be short"
"brown","I know you can't pull them down"
"brown","what dear"
"brown","what"
"brown","yes you may play with the peg toy"
"brown","hi Eve"
"brown","you been having fun outside"
"brown","they're holes uhhuh"
"brown","I'll be right back in just a second"
"brown","yes"
"brown","she woke up from her nap"
"brown","yes we are going to put a dry diaper on her"
"brown","I don't want it"
"brown","please take it in the kitchen and put it on the counter"
"brown","oh you want some more"
"brown","well ask Papa if xxx"
"brown","what"
"brown","here what"
"brown","please what"
"brown","you're going to sit in the chair and watch me"
"brown","okay"
"brown","have what in your chair"
"brown","well I don't know what he's doing"
"brown","what is he doing"
"brown","you forgot to ask him"
"brown","yes you do have a bandaid"
"brown","I wonder if it's feeling better in the bandaid"
"brown","is it"
"brown","we'll leave the bandaid on"
"brown","for a little while"
"brown","you want it off"
"brown","it'll get well with the bandaid on"
"brown","alright"
"brown","just a minute I change Sarah's diaper"
"brown","oh it's not that painful"
"brown","I don't think you have_to groan so"
"brown","will you please sit down in your chair"
"brown","hold still"
"brown","there"
"brown","oh it is better"
"brown","yes it will"
"brown","sure"
"brown","how's your thumb"
"brown","oh that's almost well"
"brown","did you suck your other thumb last night"
"brown","did you"
"brown","good"
"brown","this one's almost well"
"brown","oh xxx barefoot"
"brown","how's your foot"
"brown","oh it looks quite good"
"brown","alright"
"brown","I'll take his cup"
"brown","don't play on our new chair please"
"brown","don't play on the chair"
"brown","not that way"
"brown","you get on the chair around in the front"
"brown","not over the arms my dear"
"brown","that's right"
"brown","oh you can get out but not over the arms"
"brown","you go out the same way you got in"
"brown","what is he doing over there"
"brown","bath in the bath"
"brown","bap"
"brown","what's a bap"
"brown","what is"
"brown","show me a bap"
"brown","oh you're silly"
"brown","that's not a bap"
"brown","he's sitting on it"
"brown","he's not sitting on that"
"brown","who's sitting on that"
"brown","Fraser's not sitting on it"
"brown","and it's not a bap"
"brown","no"
"brown","you can get on that but not on our chair"
"brown","get around in the front and get in if you want in"
"brown","not that side and not the other side"
"brown","the front"
"brown","the front"
"brown","round in the front by the pillow"
"brown","that's how you get in"
"brown","not that pillow"
"brown","the other pillow"
"brown","that one yes"
"brown","round in front"
"brown","well then don't get in the chair"
"brown","I'm making coffee"
"brown","coffee"
"brown","what're you doing"
"brown","well what are they doing"
"brown","they are writing"
"brown","well get it"
"brown","you know where it is"
"brown","right there where it always is"
"brown","you may use that one uhhuh"
"brown","would you like a new pad"
"brown","well here"
"brown","a brand new pad"
"brown","you forget something though"
"brown","you don't just tell him to move"
"brown","what have you been writing on that pad Eve"
"brown","what have you been writing"
"brown","what"
"brown","that's what I asked you"
"brown","what've you been writing"
"brown","I know he did"
"brown","well that's just part of it"
"brown","that's the sticky on the bandage"
"brown","we'll wash that off tonight when we give you a bath"
"brown","yeah"
"brown","wash it off"
"brown","hey nosy I don't think it fell in the briefcase"
"brown","it's right by your foot"
"brown","no it's time for your lunch"
"brown","you're gonna have milk"
"brown","and a cheese sandwich yep"
"brown","and yours is here already cut up"
"brown","m"
"brown","no it's not hot"
"brown","m"
"brown","hmm"
"brown","what was in a bag"
"brown","the chair"
"brown","the chair came in a big box"
"brown","the chair came in a big box not a bag"
"brown","nope"
"brown","Papa already has his"
"brown","that's for me"
"brown","already has his"
"brown","I'm going to give her milk"
"brown","yep"
"brown","I'm not gonna make noise"
"brown","yep"
"brown","yep"
"brown","she'll make noise with her bottle probably"
"brown","cmon Sarah"
"brown","make some noise"
"brown","Eve wants to hear you"
"brown","cmon"
"brown","she doesn't seem to want a bottle"
"brown","she has to drink it first before she can make the noise"
"brown","what d you want Sarah dear"
"brown","it's time for lunch"
"brown","aren't you hungry"
"brown","Eve's hungry"
"brown","Mom's hungry"
"brown","she must not be"
"brown","I know"
"brown","I think she'd probably like to have a cheese sandwich too"
"brown","well when gets a little bigger she can have one"
"brown","when"
"brown","on Saturday when I had my hammer"
"brown","oh that's right"
"brown","he was lying on the couch then"
"brown","but he's not now"
"brown","I don't know"
"brown","what are you doing"
"brown","eating your lunch I think"
"brown","yes maam"
"brown","yes you're maam"
"brown","why aren't you a maam"
"brown","oh because you're Eve Cummings"
"brown","oh alright"
"brown","that's alright"
"brown","where is Eve_Cummings"
"brown","she doesn't want her milk no"
"brown","you're doing what with them"
"brown","they're not talking"
"brown","they didn't say a thing"
"brown","they're being very quiet"
"brown","they're being very quiet"
"brown","that'd be nice"
"brown","you be very quiet too"
"brown","you will hear her"
"brown","yes"
"brown","she is doing it again"
"brown","well sort_of"
"brown","she's leaning back"
"brown","she's not really laying down"
"brown","leaning back in Mama's arms"
"brown","what is he doing"
"brown","yes he is"
"brown","he is he is"
"brown","well he's not gonna put them away"
"brown","he's wearing them"
"brown","he's gonna leave them on"
"brown","what is he doing"
"brown","he's funny"
"brown","don't you like his glasses"
"brown","oh I'm getting Sarah some rattles"
"brown","there does that make you happy"
"brown","he looks funny"
"brown","well he'll keep them off then"
"brown","he won't wear them"
"brown","no"
"brown","I don't know"
"brown","ask him"
"brown","putting your finger in your sandwich"
"brown","I'm not gonna tell him"
"brown","you ask him"
"brown","no I don't wanna know"
"brown","I don't want to know whether he has glasses"
"brown","you do"
"brown","you ask him"
"brown","I know he did"
"brown","he doesn't have glasses"
"brown","just Cromer has glasses"
"brown","did he buy them all by himself"
"brown","probably"
"brown","sometimes he wears them"
"brown","have what"
"brown","yes we all have glasses"
"brown","cmon"
"brown","hurry up"
"brown","watch your feet"
"brown","we'll be right back"
"brown","Father and Fraser continue talking after Eve and Mother return"
"brown","don't"
"brown","what was he doing"
"brown","what's he doing"
"brown","well can't he listen to Papa"
"brown","why not"
"brown","well he's being quiet when they're talking"
"brown","like you're supposed to be"
"brown","he just listens"
"brown","he doesn't say anything"
"brown","and not interrupt"
"brown","just like Eve"
"brown","that's right"
"brown","you want somebody"
"brown","who"
"brown","you want Sarah"
"brown","on your lap"
"brown","well there's not room in the high"
"brown","after you have your lunch"
"brown","where's what"
"brown","oh your scratch"
"brown","here it is right here"
"brown","feed the baby first"
"brown","oh that's mine"
"brown","that's my grape juice"
"brown","here"
"brown","d you wanna pee pee before you go and have your grape juice"
"brown","alright then"
"brown","you tell me"
"brown","you want a cookie"
"brown","how_about a Graham cracker instead"
"brown","what kind of cookies"
"brown","hmm"
"brown","the chocolate cookie"
"brown","alright"
"brown","you're gonna eat it in the kitchen"
"brown","why don't you eat it on the table"
"brown","Fraser would like to see you"
"brown","the lady did come with Fraser"
"brown","her name's Gloria"
"brown","her name's Gloria"
"brown","peek in there at her"
"brown","see her"
"brown","there she is"
"brown","she's gonna have coffee with us"
"brown","she's gonna have coffee with us"
"brown","and you're gonna have your grape juice"
"brown","right"
"brown","what"
"brown","you're peeking at her again"
"brown","well peek around"
"brown","she's here"
"brown","Gloria"
"brown","Gloria"
"brown","can you say that"
"brown","that's right"
"brown","no you don't need a glass"
"brown","drink it out_of your cup"
"brown","who"
"brown","well you don't need your glass"
"brown","you can drink it out_of your cup it's already dirty"
"brown","that's right"
"brown","it's Gloria"
"brown","oh you're not going to see Gloria"
"brown","well you can just see Fraser"
"brown","yes"
"brown","hmm"
"brown","where is she"
"brown","Papa"
"brown","hi Eve"
"brown","Becky's not feeling very well"
"brown","Becky has an upset tummy today"
"brown","Cathy too"
"brown","Cathy's not feeling very well"
"brown","and Becky's not feeling very well nor Margaret"
"brown","they all have upset tummies"
"brown","yes they'll get better and then you may play"
"brown","not today though"
"brown","they're not feeling well"
"brown","well is that the way you ask for it"
"brown","no"
"brown","I'm gonna drink that grape juice"
"brown","you may have some more though"
"brown","it's all the same grape juice"
"brown","that's not a very good thing to eat"
"brown","no it's a new jar"
"brown","it's not a new kind"
"brown","it's the same old kind but I just put it in a different jar today"
"brown","oh it's right here"
"brown","newspaper"
"brown","www"
