"filename","corpus","utterance"
"US/Brown/Eve/eve06.xml","brown","uhhuh"
"US/Brown/Eve/eve06.xml","brown","you're noisy"
"US/Brown/Eve/eve06.xml","brown","you're noisy when you drink"
"US/Brown/Eve/eve06.xml","brown","wipe your mouth with the napkin"
"US/Brown/Eve/eve06.xml","brown","Eve wipe your mouth"
"US/Brown/Eve/eve06.xml","brown","yes grape juice"
"US/Brown/Eve/eve06.xml","brown","you're making a Jim_jump"
"US/Brown/Eve/eve06.xml","brown","make a tower"
"US/Brown/Eve/eve06.xml","brown","make a tower"
"US/Brown/Eve/eve06.xml","brown","put a block on"
"US/Brown/Eve/eve06.xml","brown","put another block on"
"US/Brown/Eve/eve06.xml","brown","m"
"US/Brown/Eve/eve06.xml","brown","big tower"
"US/Brown/Eve/eve06.xml","brown","little tower"
"US/Brown/Eve/eve06.xml","brown","hi"
"US/Brown/Eve/eve06.xml","brown","no make Eve's soup"
"US/Brown/Eve/eve06.xml","brown","it is"
"US/Brown/Eve/eve06.xml","brown","alright"
"US/Brown/Eve/eve06.xml","brown","your can"
"US/Brown/Eve/eve06.xml","brown","let me rinse it out and it can be your can"
"US/Brown/Eve/eve06.xml","brown","drink of what"
"US/Brown/Eve/eve06.xml","brown","you put some water in it"
"US/Brown/Eve/eve06.xml","brown","you put it in"
"US/Brown/Eve/eve06.xml","brown","alright"
"US/Brown/Eve/eve06.xml","brown","a piece of celery"
"US/Brown/Eve/eve06.xml","brown","alright"
"US/Brown/Eve/eve06.xml","brown","m"
"US/Brown/Eve/eve06.xml","brown","no I don't think Fraser wants a piece of celery"
"US/Brown/Eve/eve06.xml","brown","we'll just give Eve a piece of celery"
"US/Brown/Eve/eve06.xml","brown","alright"
"US/Brown/Eve/eve06.xml","brown","just Eve"
"US/Brown/Eve/eve06.xml","brown","I'm shoving some pans around"
"US/Brown/Eve/eve06.xml","brown","hmm"
"US/Brown/Eve/eve06.xml","brown","what_about Papa"
"US/Brown/Eve/eve06.xml","brown","hmm"
"US/Brown/Eve/eve06.xml","brown","I don't know what you're saying sweetie"
"US/Brown/Eve/eve06.xml","brown","you have a mouthful"
"US/Brown/Eve/eve06.xml","brown","Eve what are you doing"
"US/Brown/Eve/eve06.xml","brown","eating"
"US/Brown/Eve/eve06.xml","brown","well get out_of the sink"
"US/Brown/Eve/eve06.xml","brown","please"
"US/Brown/Eve/eve06.xml","brown","please get out_of the sink"
"US/Brown/Eve/eve06.xml","brown","for lunch we're going to have chips"
"US/Brown/Eve/eve06.xml","brown","you like that"
"US/Brown/Eve/eve06.xml","brown","I can't understand you with your mouth full"
"US/Brown/Eve/eve06.xml","brown","chew it up and tell me again"
"US/Brown/Eve/eve06.xml","brown","Eve what did you say"
"US/Brown/Eve/eve06.xml","brown","where did Papa go"
"US/Brown/Eve/eve06.xml","brown","he went upstairs but he's back now"
"US/Brown/Eve/eve06.xml","brown","he came back"
"US/Brown/Eve/eve06.xml","brown","what was that she said"
"US/Brown/Eve/eve06.xml","brown","what's that mess"
"US/Brown/Eve/eve06.xml","brown","would you take that out_of your mouth"
"US/Brown/Eve/eve06.xml","brown","want another piece of celery"
"US/Brown/Eve/eve06.xml","brown","xxx peel it first"
"US/Brown/Eve/eve06.xml","brown","m"
"US/Brown/Eve/eve06.xml","brown","isn't it good"
"US/Brown/Eve/eve06.xml","brown","what's this"
"US/Brown/Eve/eve06.xml","brown","on your stool"
"US/Brown/Eve/eve06.xml","brown","you're on my stool"
"US/Brown/Eve/eve06.xml","brown","you're sitting on my stool"
"US/Brown/Eve/eve06.xml","brown","you're sitting on Momma's stool"
"US/Brown/Eve/eve06.xml","brown","it's a pickle"
"US/Brown/Eve/eve06.xml","brown","do you want one"
"US/Brown/Eve/eve06.xml","brown","you may have one"
"US/Brown/Eve/eve06.xml","brown","you may take one"
"US/Brown/Eve/eve06.xml","brown","a pickle"
"US/Brown/Eve/eve06.xml","brown","a pickle"
"US/Brown/Eve/eve07.xml","brown","there's one in the kitchen on the counter"
"US/Brown/Eve/eve07.xml","brown","there's one in the kitchen"
"US/Brown/Eve/eve07.xml","brown","you may have that one"
"US/Brown/Eve/eve07.xml","brown","candy"
"US/Brown/Eve/eve07.xml","brown","I think not"
"US/Brown/Eve/eve07.xml","brown","you have animal crackers on the table"
"US/Brown/Eve/eve07.xml","brown","that's enough"
"US/Brown/Eve/eve07.xml","brown","animal crackers and grape juice"
"US/Brown/Eve/eve07.xml","brown","oh d you want a napkin too"
"US/Brown/Eve/eve07.xml","brown","there"
"US/Brown/Eve/eve07.xml","brown","there you are"
"US/Brown/Eve/eve07.xml","brown","wipe your nose"
"US/Brown/Eve/eve07.xml","brown","can you blow"
"US/Brown/Eve/eve07.xml","brown","that's a good girl"
"US/Brown/Eve/eve07.xml","brown","I had sugar in my coffee"
"US/Brown/Eve/eve07.xml","brown","I don't need any more sugar Eve"
"US/Brown/Eve/eve07.xml","brown","hmm"
"US/Brown/Eve/eve07.xml","brown","I forgot a spoon"
"US/Brown/Eve/eve07.xml","brown","no you don't get a spoon"
"US/Brown/Eve/eve07.xml","brown","you don't need one"
"US/Brown/Eve/eve07.xml","brown","it's moving again"
"US/Brown/Eve/eve07.xml","brown","look at the rocking"
"US/Brown/Eve/eve07.xml","brown","it's doing it again"
"US/Brown/Eve/eve07.xml","brown","there it goes again"
"US/Brown/Eve/eve07.xml","brown","what's that rocking doing"
"US/Brown/Eve/eve07.xml","brown","it's dancing yes"
"US/Brown/Eve/eve07.xml","brown","come here"
"US/Brown/Eve/eve07.xml","brown","Mommy'll wipe your nose"
"US/Brown/Eve/eve07.xml","brown","blow again"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","no it's not tomato soup darling"
"US/Brown/Eve/eve07.xml","brown","Mommy's making coffee"
"US/Brown/Eve/eve07.xml","brown","okay you sit down"
"US/Brown/Eve/eve07.xml","brown","here you go"
"US/Brown/Eve/eve07.xml","brown","you sing rock_a_bye_baby"
"US/Brown/Eve/eve07.xml","brown","cmon"
"US/Brown/Eve/eve07.xml","brown","what is this with your nose"
"US/Brown/Eve/eve07.xml","brown","did I get it on your tongue"
"US/Brown/Eve/eve07.xml","brown","pick it out"
"US/Brown/Eve/eve07.xml","brown","is your grape juice all_gone"
"US/Brown/Eve/eve07.xml","brown","here's Eve's paper"
"US/Brown/Eve/eve07.xml","brown","just like Fraser's paper"
"US/Brown/Eve/eve07.xml","brown","do what"
"US/Brown/Eve/eve07.xml","brown","what"
"US/Brown/Eve/eve07.xml","brown","oh you want one yourself"
"US/Brown/Eve/eve07.xml","brown","alright take one"
"US/Brown/Eve/eve07.xml","brown","then put it in your pocket when you're finished"
"US/Brown/Eve/eve07.xml","brown","okay I'll put it in"
"US/Brown/Eve/eve07.xml","brown","you read Feed_the_Animals Eve"
"US/Brown/Eve/eve07.xml","brown","oh wipe your nose"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","yes we put tape on"
"US/Brown/Eve/eve07.xml","brown","we fixed the book"
"US/Brown/Eve/eve07.xml","brown","yes we put tape on"
"US/Brown/Eve/eve07.xml","brown","we fixed the book"
"US/Brown/Eve/eve07.xml","brown","yes she had a nice nap"
"US/Brown/Eve/eve07.xml","brown","that's her bed"
"US/Brown/Eve/eve07.xml","brown","uhhuh"
"US/Brown/Eve/eve07.xml","brown","okay there you are"
"US/Brown/Eve/eve07.xml","brown","no Mommy's not gonna read Lassie"
"US/Brown/Eve/eve07.xml","brown","I'm busy right now"
"US/Brown/Eve/eve07.xml","brown","you read Lassie"
"US/Brown/Eve/eve07.xml","brown","why don't you get the stool"
"US/Brown/Eve/eve07.xml","brown","get the stool instead of the rocking"
"US/Brown/Eve/eve07.xml","brown","yeah get the well the big stool"
"US/Brown/Eve/eve07.xml","brown","get the big stool"
"US/Brown/Eve/eve07.xml","brown","no that's the little stool"
"US/Brown/Eve/eve07.xml","brown","get the big stool"
"US/Brown/Eve/eve07.xml","brown","get Mommy's stool"
"US/Brown/Eve/eve07.xml","brown","you sit down here on Mommy's stool"
"US/Brown/Eve/eve07.xml","brown","oh you want to sit on Eve's stool"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","what am I doing"
"US/Brown/Eve/eve07.xml","brown","changing her diaper"
"US/Brown/Eve/eve07.xml","brown","right"
"US/Brown/Eve/eve07.xml","brown","yeah big stool"
"US/Brown/Eve/eve07.xml","brown","well that's not the big stool"
"US/Brown/Eve/eve07.xml","brown","what"
"US/Brown/Eve/eve07.xml","brown","she gonna burp"
"US/Brown/Eve/eve07.xml","brown","well not yet"
"US/Brown/Eve/eve07.xml","brown","she has to have milk first"
"US/Brown/Eve/eve07.xml","brown","that's her bottle yeah"
"US/Brown/Eve/eve07.xml","brown","that's the nipple"
"US/Brown/Eve/eve07.xml","brown","that's what she puts in her mouth"
"US/Brown/Eve/eve07.xml","brown","that's part of the top"
"US/Brown/Eve/eve07.xml","brown","that's baby Sarah's wet diaper"
"US/Brown/Eve/eve07.xml","brown","would you like to have your lunch now"
"US/Brown/Eve/eve07.xml","brown","would you"
"US/Brown/Eve/eve07.xml","brown","okay we'll get your high"
"US/Brown/Eve/eve07.xml","brown","you can have your lunch while Sarah has her milk"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","oh you don't want it"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","eat on the table"
"US/Brown/Eve/eve07.xml","brown","no"
"US/Brown/Eve/eve07.xml","brown","no you don't have your lunch on the table"
"US/Brown/Eve/eve07.xml","brown","what"
"US/Brown/Eve/eve07.xml","brown","do you want to taste it"
"US/Brown/Eve/eve07.xml","brown","it's not very good"
"US/Brown/Eve/eve07.xml","brown","let's see if Sarah would like to have a drink"
"US/Brown/Eve/eve07.xml","brown","wait just a minute"
"US/Brown/Eve/eve07.xml","brown","yeah wait until baby Sarah has a drink"
"US/Brown/Eve/eve07.xml","brown","she's thirsty"
"US/Brown/Eve/eve07.xml","brown","yeah"
"US/Brown/Eve/eve07.xml","brown","she's thirsty"
"US/Brown/Eve/eve07.xml","brown","well Eve'll get some in just a minute"
"US/Brown/Eve/eve07.xml","brown","yes first baby Sarah'll drink a bit"
"US/Brown/Eve/eve07.xml","brown","yeah"
"US/Brown/Eve/eve07.xml","brown","then you"
"US/Brown/Eve/eve07.xml","brown","then Eve"
"US/Brown/Eve/eve07.xml","brown","right"
"US/Brown/Eve/eve07.xml","brown","Eve_Cummings"
"US/Brown/Eve/eve07.xml","brown","then what"
"US/Brown/Eve/eve07.xml","brown","you're gonna sit in Papa's chair"
"US/Brown/Eve/eve07.xml","brown","I know you fell down"
"US/Brown/Eve/eve07.xml","brown","no that's Sarah's"
"US/Brown/Eve/eve07.xml","brown","she's just a little baby"
"US/Brown/Eve/eve07.xml","brown","you'll hold on too"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","she doesn't know how to drink out_of a glass"
"US/Brown/Eve/eve07.xml","brown","no that's Sarah's"
"US/Brown/Eve/eve07.xml","brown","that's right"
"US/Brown/Eve/eve07.xml","brown","there is milk in there"
"US/Brown/Eve/eve07.xml","brown","Sarah's drinking it"
"US/Brown/Eve/eve07.xml","brown","it's going in her tummy"
"US/Brown/Eve/eve07.xml","brown","not very far"
"US/Brown/Eve/eve07.xml","brown","not very far"
"US/Brown/Eve/eve07.xml","brown","what"
"US/Brown/Eve/eve07.xml","brown","you try again"
"US/Brown/Eve/eve07.xml","brown","what"
"US/Brown/Eve/eve07.xml","brown","not very good"
"US/Brown/Eve/eve07.xml","brown","no that wasn't very good"
"US/Brown/Eve/eve07.xml","brown","what_about Eve"
"US/Brown/Eve/eve07.xml","brown","you're not either"
"US/Brown/Eve/eve07.xml","brown","well this is Papa's chair"
"US/Brown/Eve/eve07.xml","brown","this one"
"US/Brown/Eve/eve07.xml","brown","is this Papa's chair"
"US/Brown/Eve/eve07.xml","brown","well okay"
"US/Brown/Eve/eve07.xml","brown","yes you are jumping then from Papa's chair"
"US/Brown/Eve/eve07.xml","brown","what are you doing"
"US/Brown/Eve/eve07.xml","brown","eating what"
"US/Brown/Eve/eve07.xml","brown","eating your sweater"
"US/Brown/Eve/eve07.xml","brown","why"
"US/Brown/Eve/eve07.xml","brown","why don't we have lunch"
"US/Brown/Eve/eve07.xml","brown","drinking what"
"US/Brown/Eve/eve07.xml","brown","no that's Sarah's bottle"
"US/Brown/Eve/eve07.xml","brown","uhhuh"
"US/Brown/Eve/eve07.xml","brown","she's thirsty"
"US/Brown/Eve/eve07.xml","brown","Eve get some"
"US/Brown/Eve/eve07.xml","brown","in just a bit"
"US/Brown/Eve/eve07.xml","brown","we'll give you some in a glass"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","oh you want some out_of the bottle"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","first baby Sarah"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","not very good"
"US/Brown/Eve/eve07.xml","brown","no"
"US/Brown/Eve/eve07.xml","brown","try it again"
"US/Brown/Eve/eve07.xml","brown","well what are you trying to do huh"
"US/Brown/Eve/eve07.xml","brown","some bottle"
"US/Brown/Eve/eve07.xml","brown","we'll give you some bottle yeah"
"US/Brown/Eve/eve07.xml","brown","uhhuh"
"US/Brown/Eve/eve07.xml","brown","yes we'll give Eve some bottle"
"US/Brown/Eve/eve07.xml","brown","we'll give Eve some bottle"
"US/Brown/Eve/eve07.xml","brown","yes you're silly"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","d you want some"
"US/Brown/Eve/eve07.xml","brown","that's Sarah's milk"
"US/Brown/Eve/eve07.xml","brown","d you like it"
"US/Brown/Eve/eve07.xml","brown","tastes kinda funny doesn't it"
"US/Brown/Eve/eve07.xml","brown","is that good"
"US/Brown/Eve/eve07.xml","brown","d you like it"
"US/Brown/Eve/eve07.xml","brown","we'll give it to Sarah"
"US/Brown/Eve/eve07.xml","brown","it's Sarah's turn now"
"US/Brown/Eve/eve07.xml","brown","it's Sarah's turn to have a drink"
"US/Brown/Eve/eve07.xml","brown","no it's Sarah's turn"
"US/Brown/Eve/eve07.xml","brown","Eve had a turn"
"US/Brown/Eve/eve07.xml","brown","now it's Sarah's turn to have a drink of milk"
"US/Brown/Eve/eve07.xml","brown","you may have a turn after Sarah"
"US/Brown/Eve/eve07.xml","brown","you may have a turn after Sarah"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","Fraser's going to drink his coffee out_of a cup"
"US/Brown/Eve/eve07.xml","brown","he's big"
"US/Brown/Eve/eve07.xml","brown","yeah"
"US/Brown/Eve/eve07.xml","brown","and whens when Sarah's a big girl so can she"
"US/Brown/Eve/eve07.xml","brown","so can she"
"US/Brown/Eve/eve07.xml","brown","you have a turn after Sarah"
"US/Brown/Eve/eve07.xml","brown","no it's not your turn yet"
"US/Brown/Eve/eve07.xml","brown","just wait for a minute"
"US/Brown/Eve/eve07.xml","brown","it's baby Sarah's turn now"
"US/Brown/Eve/eve07.xml","brown","where're her fingers"
"US/Brown/Eve/eve07.xml","brown","well they're inside her nightie"
"US/Brown/Eve/eve07.xml","brown","would you like to have some lunch"
"US/Brown/Eve/eve07.xml","brown","noodle soup and tapioca"
"US/Brown/Eve/eve07.xml","brown","Papa will fix it for you if you like"
"US/Brown/Eve/eve07.xml","brown","you don't want any noodle soup"
"US/Brown/Eve/eve07.xml","brown","and crackers"
"US/Brown/Eve/eve07.xml","brown","tapioca"
"US/Brown/Eve/eve07.xml","brown","you're gonna have a cracker"
"US/Brown/Eve/eve07.xml","brown","you want to have a cracker on the table"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","what do you have"
"US/Brown/Eve/eve07.xml","brown","how many crackers"
"US/Brown/Eve/eve07.xml","brown","more than two"
"US/Brown/Eve/eve07.xml","brown","have you two crackers"
"US/Brown/Eve/eve07.xml","brown","have you two cracker"
"US/Brown/Eve/eve07.xml","brown","for me"
"US/Brown/Eve/eve07.xml","brown","one for Fraser"
"US/Brown/Eve/eve07.xml","brown","out_of the bottle"
"US/Brown/Eve/eve07.xml","brown","yep"
"US/Brown/Eve/eve07.xml","brown","uhhuh"
"US/Brown/Eve/eve07.xml","brown","no it's baby Sarah's"
"US/Brown/Eve/eve07.xml","brown","where is Papa"
"US/Brown/Eve/eve07.xml","brown","in his study yeah"
"US/Brown/Eve/eve07.xml","brown","he's working"
"US/Brown/Eve/eve07.xml","brown","he's busy"
"US/Brown/Eve/eve07.xml","brown","busy"
"US/Brown/Eve/eve07.xml","brown","no that's not yours"
"US/Brown/Eve/eve07.xml","brown","whose is that"
"US/Brown/Eve/eve07.xml","brown","that's right"
"US/Brown/Eve/eve07.xml","brown","uhhuh"
"US/Brown/Eve/eve07.xml","brown","Sarah's finger"
"US/Brown/Eve/eve07.xml","brown","that's right"
"US/Brown/Eve/eve07.xml","brown","okay Eve's turn"
"US/Brown/Eve/eve07.xml","brown","you get out"
"US/Brown/Eve/eve07.xml","brown","yes"
"US/Brown/Eve/eve07.xml","brown","is that good"
"US/Brown/Eve/eve07.xml","brown","do you like it"
"US/Brown/Eve/eve07.xml","brown","is it baby Sarah's turn now"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","yes"
"US/Brown/Eve/eve07.xml","brown","you have a turn after Sarah"
"US/Brown/Eve/eve07.xml","brown","yes you may have another turn"
"US/Brown/Eve/eve07.xml","brown","baby Sarah's turn"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","would you give the bottle to Papa so he can rinse the nipple for me"
"US/Brown/Eve/eve07.xml","brown","give it to Papa so he can rinse the nipple for us please"
"US/Brown/Eve/eve07.xml","brown","where is Papa"
"US/Brown/Eve/eve07.xml","brown","yes he's in the study"
"US/Brown/Eve/eve07.xml","brown","after Sarah has a turn"
"US/Brown/Eve/eve07.xml","brown","you slipped on my leg"
"US/Brown/Eve/eve07.xml","brown","you slipped"
"US/Brown/Eve/eve07.xml","brown","slipped"
"US/Brown/Eve/eve07.xml","brown","no it's Sarah's turn"
"US/Brown/Eve/eve07.xml","brown","first Sarah has a turn"
"US/Brown/Eve/eve07.xml","brown","then Eve has a turn"
"US/Brown/Eve/eve07.xml","brown","first it's Sarah's turn"
"US/Brown/Eve/eve07.xml","brown","then it's"
"US/Brown/Eve/eve07.xml","brown","yep"
"US/Brown/Eve/eve07.xml","brown","then it'll be Eve's turn"
"US/Brown/Eve/eve07.xml","brown","right"
"US/Brown/Eve/eve07.xml","brown","uhhuh"
"US/Brown/Eve/eve07.xml","brown","what is that"
"US/Brown/Eve/eve07.xml","brown","her hair"
"US/Brown/Eve/eve07.xml","brown","it's your what"
"US/Brown/Eve/eve07.xml","brown","button"
"US/Brown/Eve/eve07.xml","brown","where is your penny"
"US/Brown/Eve/eve07.xml","brown","where is your penny"
"US/Brown/Eve/eve07.xml","brown","there it is"
"US/Brown/Eve/eve07.xml","brown","I see it by the table"
"US/Brown/Eve/eve07.xml","brown","on the floor"
"US/Brown/Eve/eve07.xml","brown","see it"
"US/Brown/Eve/eve07.xml","brown","there it is"
"US/Brown/Eve/eve07.xml","brown","got your penny"
"US/Brown/Eve/eve07.xml","brown","after Sarah has a turn"
"US/Brown/Eve/eve07.xml","brown","yes you can have it but you have_to wait"
"US/Brown/Eve/eve07.xml","brown","m"
"US/Brown/Eve/eve07.xml","brown","no more"
"US/Brown/Eve/eve07.xml","brown","are they all_gone"
"US/Brown/Eve/eve07.xml","brown","yes we'll buy some more at the A_and_P"
"US/Brown/Eve/eve07.xml","brown","no it's not Eve's turn now"
"US/Brown/Eve/eve07.xml","brown","oh is she"
"US/Brown/Eve/eve07.xml","brown","that's because she's a baby"
"US/Brown/Eve/eve07.xml","brown","babies drink from bottles"
"US/Brown/Eve/eve07.xml","brown","big people drink from cups"
"US/Brown/Eve/eve07.xml","brown","I drink my milk from a cup"
"US/Brown/Eve/eve07.xml","brown","I drink my beer from a cup too"
"US/Brown/Eve/eve07.xml","brown","sure"
"US/Brown/Eve/eve07.xml","brown","and Mommy drinks coffee out_of a cup too"
"US/Brown/Eve/eve07.xml","brown","when you're big you drink out_of a cup"
"US/Brown/Eve/eve07.xml","brown","look at that big girl drink out_of a cup"
"US/Brown/Eve/eve07.xml","brown","look at that"
"US/Brown/Eve/eve07.xml","brown","I see it"
"US/Brown/Eve/eve07.xml","brown","no"
"US/Brown/Eve/eve07.xml","brown","put the top on the sugar"
"US/Brown/Eve/eve07.xml","brown","thank"
"US/Brown/Eve/eve07.xml","brown","whose cup is that"
"US/Brown/Eve/eve07.xml","brown","you put it back on the table"
"US/Brown/Eve/eve07.xml","brown","you drink from your cup"
"US/Brown/Eve/eve07.xml","brown","you drink from your cup"
"US/Brown/Eve/eve07.xml","brown","oh you're mixing"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","mixing coffee"
"US/Brown/Eve/eve07.xml","brown","you put it back Eve"
"US/Brown/Eve/eve07.xml","brown","Eve"
"US/Brown/Eve/eve07.xml","brown","put it back"
"US/Brown/Eve/eve07.xml","brown","we'll buy some more at the A_and_P"
"US/Brown/Eve/eve07.xml","brown","we'll buy some more"
"US/Brown/Eve/eve07.xml","brown","making cookies"
"US/Brown/Eve/eve07.xml","brown","it's Eve's turn now"
"US/Brown/Eve/eve07.xml","brown","Eve's turn now"
"US/Brown/Eve/eve07.xml","brown","the dog is barking"
"US/Brown/Eve/eve07.xml","brown","yes"
"US/Brown/Eve/eve07.xml","brown","you want paper"
"US/Brown/Eve/eve07.xml","brown","wait"
"US/Brown/Eve/eve07.xml","brown","we'll get your paper"
"US/Brown/Eve/eve07.xml","brown","well Fraser's paper is going to be written on by Fraser"
"US/Brown/Eve/eve07.xml","brown","here"
"US/Brown/Eve/eve07.xml","brown","here's Eve's paper"
"US/Brown/Eve/eve07.xml","brown","you write on Eve's paper"
"US/Brown/Eve/eve07.xml","brown","look here's lots_of paper"
"US/Brown/Eve/eve07.xml","brown","Mama's fixing it"
"US/Brown/Eve/eve07.xml","brown","you had some for breakfast"
"US/Brown/Eve/eve07.xml","brown","you only get a vitamin once a day"
"US/Brown/Eve/eve07.xml","brown","that's her space suit"
"US/Brown/Eve/eve07.xml","brown","would you like to put it on"
"US/Brown/Eve/eve07.xml","brown","no"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","now what is that"
"US/Brown/Eve/eve07.xml","brown","you said it before"
"US/Brown/Eve/eve07.xml","brown","Danny"
"US/Brown/Eve/eve07.xml","brown","xxx you mean Danny"
"US/Brown/Eve/eve07.xml","brown","that's a man"
"US/Brown/Eve/eve07.xml","brown","not Danny"
"US/Brown/Eve/eve07.xml","brown","that's Mister Marks"
"US/Brown/Eve/eve07.xml","brown","Mister Marks"
"US/Brown/Eve/eve07.xml","brown","Mister Marks yeah"
"US/Brown/Eve/eve07.xml","brown","Clip_clop"
"US/Brown/Eve/eve07.xml","brown","that's right"
"US/Brown/Eve/eve07.xml","brown","where is he"
"US/Brown/Eve/eve07.xml","brown","there he is"
"US/Brown/Eve/eve07.xml","brown","uhhuh"
"US/Brown/Eve/eve07.xml","brown","what"
"US/Brown/Eve/eve07.xml","brown","that's not Danny sweetie"
"US/Brown/Eve/eve07.xml","brown","that's Mister Marks"
"US/Brown/Eve/eve07.xml","brown","Mister Marks"
"US/Brown/Eve/eve07.xml","brown","what is that"
"US/Brown/Eve/eve07.xml","brown","right"
"US/Brown/Eve/eve07.xml","brown","where is Clip_clop"
"US/Brown/Eve/eve07.xml","brown","that's right"
"US/Brown/Eve/eve07.xml","brown","Mister Marks"
"US/Brown/Eve/eve07.xml","brown","not Danny"
"US/Brown/Eve/eve07.xml","brown","right"
"US/Brown/Eve/eve07.xml","brown","where there he is"
"US/Brown/Eve/eve07.xml","brown","www"
"US/Brown/Eve/eve07.xml","brown","you're going to give the sugar to Fraser"
"US/Brown/Eve/eve07.xml","brown","more"
"US/Brown/Eve/eve07.xml","brown","it is"
"US/Brown/Eve/eve07.xml","brown","I can go get some more"
"US/Brown/Eve/eve07.xml","brown","we'll go get some more"
"US/Brown/Eve/eve07.xml","brown","get the cup please and I'll pour it in"
"US/Brown/Eve/eve07.xml","brown","bring the cup Eve"
"US/Brown/Eve/eve07.xml","brown","bring me your cup"
"US/Brown/Eve/eve07.xml","brown","have what"
"US/Brown/Eve/eve07.xml","brown","you have a graham and juice on the table"
"US/Brown/Eve/eve07.xml","brown","that's enough"
"US/Brown/Eve/eve07.xml","brown","cmon"
"US/Brown/Eve/eve07.xml","brown","you wanna lay by baby Sarah"
"US/Brown/Eve/eve07.xml","brown","hmm"
"US/Brown/Eve/eve07.xml","brown","is there room for you"
"US/Brown/Eve/eve07.xml","brown","what"
"US/Brown/Eve/eve07.xml","brown","you wanna carry her"
"US/Brown/Eve/eve07.xml","brown","well you can't carry her"
"US/Brown/Eve/eve07.xml","brown","would you like to hold her"
"US/Brown/Eve/eve07.xml","brown","alright"
"US/Brown/Eve/eve07.xml","brown","you sit down on the pillow"
"US/Brown/Eve/eve07.xml","brown","you sit down on the pillow"
"US/Brown/Eve/eve07.xml","brown","well you can't hold her that way"
"US/Brown/Eve/eve07.xml","brown","sit down"
"US/Brown/Eve/eve07.xml","brown","then you can hold her"
"US/Brown/Eve/eve07.xml","brown","that's it"
"US/Brown/Eve/eve07.xml","brown","okay"
"US/Brown/Eve/eve07.xml","brown","there"
"US/Brown/Eve/eve07.xml","brown","what's Eve doing"
"US/Brown/Eve/eve07.xml","brown","yeah"
"US/Brown/Eve/eve07.xml","brown","where are you going"
"US/Brown/Eve/eve07.xml","brown","oh she's heavy"
"US/Brown/Eve/eve07.xml","brown","wait"
"US/Brown/Eve/eve07.xml","brown","she's too heavy"
"US/Brown/Eve/eve07.xml","brown","she's much too heavy for you to carry"
"US/Brown/Eve/eve07.xml","brown","you can hold her"
"US/Brown/Eve/eve07.xml","brown","you sit down on the pillow and you can hold her"
"US/Brown/Eve/eve07.xml","brown","see"
"US/Brown/Eve/eve07.xml","brown","she's heavy"
"US/Brown/Eve/eve07.xml","brown","see"
"US/Brown/Eve/eve07.xml","brown","she's heavy"
"US/Brown/Eve/eve07.xml","brown","you can hold her"
"US/Brown/Eve/eve07.xml","brown","you sit on the pillow"
"US/Brown/Eve/eve07.xml","brown","what are you doing"
"US/Brown/Eve/eve07.xml","brown","you're laying on the radiator"
"US/Brown/Eve/eve07.xml","brown","well almost"
"US/Brown/Eve/eve07.xml","brown","almost"
"US/Brown/Eve/eve07.xml","brown","help Eve do what"
"US/Brown/Eve/eve07.xml","brown","you want to sleep on the radiator"
"US/Brown/Eve/eve07.xml","brown","well that's silly why"
"US/Brown/Eve/eve07.xml","brown","no sugar in Eve's juice"
"US/Brown/Eve/eve07.xml","brown","no"
"US/Brown/Eve/eve07.xml","brown","you don't need sugar in your juice"
"US/Brown/Eve/eve07.xml","brown","no"
"US/Brown/Eve/eve07.xml","brown","you drink your grape juice without sugar"
"US/Brown/Eve/eve07.xml","brown","yes you put Cromer's cup down and I'll bring him more coffee in a minute"
"US/Brown/Eve/eve07.xml","brown","we'll get more coffee in a minute"
"US/Brown/Eve/eve07.xml","brown","put the top on the sugar please"
"US/Brown/Eve/eve07.xml","brown","top on the sugar"
"US/Brown/Eve/eve07.xml","brown","Eve"
"US/Brown/Eve/eve07.xml","brown","put the top on the sugar or I will smack your fingers"
